#Cont nu	incident	atten	VAR4	VAR5	nu dr	inci dr
5.286000000000000e+1	1.702000000000000e-3	1.702000000000000e-3				
5.260000000000000e+1	1.674000000000000e-3	1.674000000000000e-3				
5.233000000000000e+1	1.647000000000000e-3	1.647000000000000e-3				
5.207000000000000e+1	1.620000000000000e-3	1.620000000000000e-3				
5.181000000000000e+1	1.594000000000000e-3	1.594000000000000e-3				
5.155000000000000e+1	1.568000000000000e-3	1.568000000000000e-3				
5.130000000000000e+1	1.542000000000000e-3	1.542000000000000e-3				
5.104000000000000e+1	1.517000000000000e-3	1.517000000000000e-3				
5.079000000000000e+1	1.493000000000000e-3	1.493000000000000e-3				
5.053000000000000e+1	1.468000000000000e-3	1.468000000000000e-3				
5.028000000000000e+1	1.444000000000000e-3	1.444000000000000e-3				
5.003000000000000e+1	1.421000000000000e-3	1.421000000000000e-3				
4.978000000000000e+1	1.398000000000000e-3	1.398000000000000e-3				
4.953000000000000e+1	1.375000000000000e-3	1.375000000000000e-3				
4.929000000000000e+1	1.353000000000000e-3	1.353000000000000e-3				
4.904000000000000e+1	1.331000000000000e-3	1.331000000000000e-3				
4.880000000000000e+1	1.309000000000000e-3	1.309000000000000e-3				
4.855000000000000e+1	1.288000000000000e-3	1.288000000000000e-3				
4.831000000000000e+1	1.267000000000000e-3	1.267000000000000e-3				
4.807000000000000e+1	1.246000000000000e-3	1.246000000000000e-3				
4.783000000000000e+1	1.226000000000000e-3	1.226000000000000e-3				
4.759000000000000e+1	1.206000000000000e-3	1.206000000000000e-3				
4.735000000000000e+1	1.186000000000000e-3	1.186000000000000e-3				
4.712000000000000e+1	1.167000000000000e-3	1.167000000000000e-3				
4.688000000000000e+1	1.148000000000000e-3	1.148000000000000e-3				
4.665000000000000e+1	1.129000000000000e-3	1.129000000000000e-3				
4.642000000000000e+1	1.111000000000000e-3	1.111000000000000e-3				
4.618000000000000e+1	1.093000000000000e-3	1.093000000000000e-3				
4.595000000000000e+1	1.075000000000000e-3	1.075000000000000e-3				
4.573000000000000e+1	1.058000000000000e-3	1.058000000000000e-3				
4.550000000000000e+1	1.040000000000000e-3	1.040000000000000e-3				
4.527000000000000e+1	1.023000000000000e-3	1.023000000000000e-3				
4.504000000000000e+1	1.007000000000000e-3	1.007000000000000e-3				
4.482000000000000e+1	9.904000000000000e-4	9.904000000000000e-4				
4.460000000000000e+1	9.743000000000000e-4	9.743000000000000e-4				
4.437000000000000e+1	9.585000000000000e-4	9.585000000000000e-4				
4.415000000000000e+1	9.429000000000000e-4	9.429000000000000e-4				
4.393000000000000e+1	9.275000000000000e-4	9.275000000000000e-4				
4.371000000000000e+1	9.124000000000000e-4	9.124000000000000e-4				
4.350000000000000e+1	8.976000000000000e-4	8.976000000000000e-4				
4.328000000000000e+1	8.830000000000000e-4	8.830000000000000e-4				
4.306000000000000e+1	8.686000000000000e-4	8.686000000000000e-4				
4.285000000000000e+1	8.545000000000000e-4	8.545000000000000e-4				
4.263000000000000e+1	8.406000000000000e-4	8.406000000000000e-4				
4.242000000000000e+1	8.269000000000000e-4	8.269000000000000e-4				
4.221000000000000e+1	8.134000000000000e-4	8.134000000000000e-4				
4.200000000000000e+1	8.002000000000000e-4	8.002000000000000e-4				
4.179000000000000e+1	7.872000000000000e-4	7.872000000000000e-4				
4.158000000000000e+1	7.744000000000000e-4	7.744000000000000e-4				
4.137000000000000e+1	7.618000000000000e-4	7.618000000000000e-4				
4.117000000000000e+1	7.494000000000000e-4	7.494000000000000e-4				
4.096000000000000e+1	7.372000000000000e-4	7.372000000000000e-4				
4.076000000000000e+1	7.252000000000000e-4	7.252000000000000e-4				
4.056000000000000e+1	7.134000000000000e-4	7.134000000000000e-4				
4.035000000000000e+1	7.018000000000000e-4	7.018000000000000e-4				
4.015000000000000e+1	6.903000000000000e-4	6.903000000000000e-4				
3.995000000000000e+1	6.791000000000000e-4	6.791000000000000e-4				
3.975000000000000e+1	6.681000000000000e-4	6.681000000000000e-4				
3.955000000000000e+1	6.572000000000000e-4	6.572000000000000e-4				
3.936000000000000e+1	6.465000000000001e-4	6.465000000000001e-4				
3.916000000000000e+1	6.359999999999999e-4	6.359999999999999e-4				
3.897000000000000e+1	6.256000000000000e-4	6.256000000000000e-4				
3.877000000000000e+1	6.154000000000000e-4	6.154000000000000e-4				
3.858000000000000e+1	6.054000000000000e-4	6.054000000000000e-4				
3.839000000000000e+1	5.955999999999999e-4	5.955999999999999e-4				
3.819000000000000e+1	5.859000000000000e-4	5.859000000000000e-4				
3.800000000000000e+1	5.763000000000000e-4	5.763000000000000e-4				
3.781000000000000e+1	5.670000000000000e-4	5.670000000000000e-4				
3.763000000000000e+1	5.576999999999999e-4	5.576999999999999e-4				
3.744000000000000e+1	5.486999999999999e-4	5.486999999999999e-4				
3.725000000000000e+1	5.397000000000001e-4	5.397000000000001e-4				
3.707000000000000e+1	5.310000000000000e-4	5.310000000000000e-4				
3.688000000000000e+1	5.222999999999999e-4	5.222999999999999e-4				
3.670000000000000e+1	5.138000000000000e-4	5.138000000000000e-4				
3.651000000000000e+1	5.054000000000000e-4	5.054000000000000e-4				
3.633000000000000e+1	4.972000000000001e-4	4.972000000000001e-4				
3.615000000000000e+1	4.891000000000000e-4	4.891000000000000e-4				
3.597000000000000e+1	4.812000000000000e-4	4.812000000000000e-4				
3.579000000000000e+1	4.733000000000000e-4	4.733000000000000e-4				
3.561000000000000e+1	4.656000000000000e-4	4.656000000000000e-4				
3.544000000000000e+1	4.581000000000000e-4	4.581000000000000e-4				
3.526000000000000e+1	4.506000000000000e-4	4.506000000000000e-4				
3.508000000000000e+1	4.433000000000000e-4	4.433000000000000e-4				
3.491000000000000e+1	4.361000000000000e-4	4.361000000000000e-4				
3.473000000000000e+1	4.290000000000000e-4	4.290000000000000e-4				
3.456000000000000e+1	4.220000000000000e-4	4.220000000000000e-4				
3.439000000000000e+1	4.151000000000000e-4	4.151000000000000e-4				
3.422000000000000e+1	4.084000000000000e-4	4.084000000000000e-4				
3.405000000000000e+1	4.017000000000000e-4	4.017000000000000e-4				
3.388000000000000e+1	3.952000000000000e-4	3.952000000000000e-4				
3.371000000000000e+1	3.887000000000000e-4	3.887000000000000e-4				
3.354000000000000e+1	3.824000000000000e-4	3.824000000000000e-4				
3.337000000000000e+1	3.762000000000000e-4	3.762000000000000e-4				
3.321000000000000e+1	3.701000000000000e-4	3.701000000000000e-4				
3.304000000000000e+1	3.641000000000000e-4	3.641000000000000e-4				
3.288000000000000e+1	3.581000000000000e-4	3.581000000000000e-4				
3.271000000000000e+1	3.523000000000000e-4	3.523000000000000e-4				
3.255000000000000e+1	3.466000000000000e-4	3.466000000000000e-4				
3.239000000000000e+1	3.409000000000000e-4	3.409000000000000e-4				
3.222000000000000e+1	3.354000000000000e-4	3.354000000000000e-4				
3.206000000000000e+1	3.299000000000000e-4	3.299000000000000e-4				
3.190000000000000e+1	3.246000000000000e-4	3.246000000000000e-4				
3.174000000000000e+1	3.193000000000000e-4	3.193000000000000e-4				
3.159000000000000e+1	3.141000000000000e-4	3.141000000000000e-4				
3.143000000000000e+1	3.090000000000000e-4	3.090000000000000e-4				
3.127000000000000e+1	3.039000000000000e-4	3.039000000000000e-4				
3.112000000000000e+1	2.990000000000000e-4	2.990000000000000e-4				
3.096000000000000e+1	2.941000000000000e-4	2.941000000000000e-4				
3.081000000000000e+1	2.893000000000000e-4	2.893000000000000e-4				
3.065000000000000e+1	2.846000000000000e-4	2.846000000000000e-4				
3.050000000000000e+1	2.800000000000000e-4	2.800000000000000e-4				
3.035000000000000e+1	2.754000000000000e-4	2.754000000000000e-4				
3.020000000000000e+1	2.710000000000000e-4	2.710000000000000e-4				
3.005000000000000e+1	2.666000000000000e-4	2.666000000000000e-4				
2.990000000000000e+1	2.622000000000000e-4	2.622000000000000e-4				
2.975000000000000e+1	2.579000000000000e-4	2.579000000000000e-4				
2.960000000000000e+1	2.537000000000000e-4	2.537000000000000e-4				
2.945000000000000e+1	2.496000000000000e-4	2.496000000000000e-4				
2.930000000000000e+1	2.456000000000000e-4	2.456000000000000e-4				
2.916000000000000e+1	2.416000000000000e-4	2.416000000000000e-4				
2.901000000000000e+1	2.376000000000000e-4	2.376000000000000e-4				
2.887000000000000e+1	2.338000000000000e-4	2.338000000000000e-4				
2.872000000000000e+1	2.300000000000000e-4	2.300000000000000e-4				
2.858000000000000e+1	2.262000000000000e-4	2.262000000000000e-4				
2.844000000000000e+1	2.225000000000000e-4	2.225000000000000e-4				
2.830000000000000e+1	2.189000000000000e-4	2.189000000000000e-4				
2.816000000000000e+1	2.154000000000000e-4	2.154000000000000e-4				
2.802000000000000e+1	2.118000000000000e-4	2.118000000000000e-4				
2.788000000000000e+1	2.084000000000000e-4	2.084000000000000e-4				
2.774000000000000e+1	2.050000000000000e-4	2.050000000000000e-4				
2.760000000000000e+1	2.017000000000000e-4	2.017000000000000e-4				
2.746000000000000e+1	1.984000000000000e-4	1.984000000000000e-4				
2.732000000000000e+1	1.952000000000000e-4	1.952000000000000e-4				
2.719000000000000e+1	1.920000000000000e-4	1.920000000000000e-4				
2.705000000000000e+1	1.889000000000000e-4	1.889000000000000e-4				
2.692000000000000e+1	1.858000000000000e-4	1.858000000000000e-4				
2.678000000000000e+1	1.828000000000000e-4	1.828000000000000e-4				
2.665000000000000e+1	1.798000000000000e-4	1.798000000000000e-4				
2.652000000000000e+1	1.769000000000000e-4	1.769000000000000e-4				
2.638000000000000e+1	1.740000000000000e-4	1.740000000000000e-4				
2.625000000000000e+1	1.712000000000000e-4	1.712000000000000e-4				
2.612000000000000e+1	1.684000000000000e-4	1.684000000000000e-4				
2.599000000000000e+1	1.656000000000000e-4	1.656000000000000e-4				
2.586000000000000e+1	1.629000000000000e-4	1.629000000000000e-4				
2.573000000000000e+1	1.603000000000000e-4	1.603000000000000e-4				
2.560000000000000e+1	1.577000000000000e-4	1.577000000000000e-4				
2.548000000000000e+1	1.551000000000000e-4	1.551000000000000e-4				
2.535000000000000e+1	1.526000000000000e-4	1.526000000000000e-4				
2.522000000000000e+1	1.501000000000000e-4	1.501000000000000e-4				
2.510000000000000e+1	1.477000000000000e-4	1.477000000000000e-4				
2.497000000000000e+1	1.453000000000000e-4	1.453000000000000e-4				
2.485000000000000e+1	1.429000000000000e-4	1.429000000000000e-4				
2.472000000000000e+1	1.406000000000000e-4	1.406000000000000e-4				
2.460000000000000e+1	1.383000000000000e-4	1.383000000000000e-4				
2.448000000000000e+1	1.360000000000000e-4	1.360000000000000e-4				
2.436000000000000e+1	1.338000000000000e-4	1.338000000000000e-4				
2.423000000000000e+1	1.316000000000000e-4	1.316000000000000e-4				
2.411000000000000e+1	1.295000000000000e-4	1.295000000000000e-4				
2.399000000000000e+1	1.274000000000000e-4	1.274000000000000e-4				
2.387000000000000e+1	1.253000000000000e-4	1.253000000000000e-4				
2.375000000000000e+1	1.246000000000000e-4	1.246000000000000e-4				
2.364000000000000e+1	1.252000000000000e-4	1.252000000000000e-4				
2.352000000000000e+1	1.258000000000000e-4	1.258000000000000e-4				
2.340000000000000e+1	1.264000000000000e-4	1.264000000000000e-4				
2.328000000000000e+1	1.269000000000000e-4	1.269000000000000e-4				
2.317000000000000e+1	1.275000000000000e-4	1.275000000000000e-4				
2.305000000000000e+1	1.282000000000000e-4	1.282000000000000e-4				
2.294000000000000e+1	1.288000000000000e-4	1.288000000000000e-4				
2.282000000000000e+1	1.294000000000000e-4	1.294000000000000e-4				
2.271000000000000e+1	1.300000000000000e-4	1.300000000000000e-4				
2.260000000000000e+1	1.306000000000000e-4	1.306000000000000e-4				
2.248000000000000e+1	1.312000000000000e-4	1.312000000000000e-4				
2.237000000000000e+1	1.318000000000000e-4	1.318000000000000e-4				
2.226000000000000e+1	1.325000000000000e-4	1.325000000000000e-4				
2.215000000000000e+1	1.331000000000000e-4	1.331000000000000e-4				
2.204000000000000e+1	1.337000000000000e-4	1.337000000000000e-4				
2.193000000000000e+1	1.343000000000000e-4	1.343000000000000e-4				
2.182000000000000e+1	1.350000000000000e-4	1.350000000000000e-4				
2.171000000000000e+1	1.356000000000000e-4	1.356000000000000e-4				
2.160000000000000e+1	1.363000000000000e-4	1.363000000000000e-4				
2.149000000000000e+1	1.369000000000000e-4	1.369000000000000e-4				
2.139000000000000e+1	1.376000000000000e-4	1.376000000000000e-4				
2.128000000000000e+1	1.382000000000000e-4	1.382000000000000e-4				
2.117000000000000e+1	1.389000000000000e-4	1.389000000000000e-4				
2.107000000000000e+1	1.395000000000000e-4	1.395000000000000e-4				
2.096000000000000e+1	1.402000000000000e-4	1.402000000000000e-4				
2.086000000000000e+1	1.408000000000000e-4	1.408000000000000e-4				
2.076000000000000e+1	1.415000000000000e-4	1.415000000000000e-4				
2.065000000000000e+1	1.422000000000000e-4	1.422000000000000e-4				
2.055000000000000e+1	1.429000000000000e-4	1.429000000000000e-4				
2.045000000000000e+1	1.435000000000000e-4	1.435000000000000e-4				
2.034000000000000e+1	1.442000000000000e-4	1.442000000000000e-4				
2.024000000000000e+1	1.449000000000000e-4	1.449000000000000e-4				
2.014000000000000e+1	1.456000000000000e-4	1.456000000000000e-4				
2.004000000000000e+1	1.463000000000000e-4	1.463000000000000e-4				
1.994000000000000e+1	1.470000000000000e-4	1.470000000000000e-4				
1.984000000000000e+1	1.477000000000000e-4	1.477000000000000e-4				
1.974000000000000e+1	1.484000000000000e-4	1.484000000000000e-4				
1.964000000000000e+1	1.491000000000000e-4	1.491000000000000e-4				
1.955000000000000e+1	1.498000000000000e-4	1.498000000000000e-4				
1.945000000000000e+1	1.505000000000000e-4	1.505000000000000e-4				
1.935000000000000e+1	1.512000000000000e-4	1.512000000000000e-4				
1.926000000000000e+1	1.519000000000000e-4	1.519000000000000e-4				
1.916000000000000e+1	1.526000000000000e-4	1.526000000000000e-4				
1.906000000000000e+1	1.533000000000000e-4	1.533000000000000e-4				
1.897000000000000e+1	1.541000000000000e-4	1.541000000000000e-4				
1.887000000000000e+1	1.548000000000000e-4	1.548000000000000e-4				
1.878000000000000e+1	1.555000000000000e-4	1.555000000000000e-4				
1.869000000000000e+1	1.563000000000000e-4	1.563000000000000e-4				
1.859000000000000e+1	1.570000000000000e-4	1.570000000000000e-4				
1.850000000000000e+1	1.577000000000000e-4	1.577000000000000e-4				
1.841000000000000e+1	1.585000000000000e-4	1.585000000000000e-4				
1.832000000000000e+1	1.592000000000000e-4	1.592000000000000e-4				
1.823000000000000e+1	1.600000000000000e-4	1.600000000000000e-4				
1.813000000000000e+1	1.608000000000000e-4	1.608000000000000e-4				
1.804000000000000e+1	1.615000000000000e-4	1.615000000000000e-4				
1.795000000000000e+1	1.623000000000000e-4	1.623000000000000e-4				
1.786000000000000e+1	1.630000000000000e-4	1.630000000000000e-4				
1.778000000000000e+1	1.638000000000000e-4	1.638000000000000e-4				
1.769000000000000e+1	1.646000000000000e-4	1.646000000000000e-4				
1.760000000000000e+1	1.654000000000000e-4	1.654000000000000e-4				
1.751000000000000e+1	1.662000000000000e-4	1.662000000000000e-4				
1.742000000000000e+1	1.669000000000000e-4	1.669000000000000e-4				
1.734000000000000e+1	1.677000000000000e-4	1.677000000000000e-4				
1.725000000000000e+1	1.685000000000000e-4	1.685000000000000e-4				
1.716000000000000e+1	1.693000000000000e-4	1.693000000000000e-4				
1.708000000000000e+1	1.701000000000000e-4	1.701000000000000e-4				
1.699000000000000e+1	1.709000000000000e-4	1.709000000000000e-4				
1.691000000000000e+1	1.717000000000000e-4	1.717000000000000e-4				
1.682000000000000e+1	1.725000000000000e-4	1.725000000000000e-4				
1.674000000000000e+1	1.734000000000000e-4	1.734000000000000e-4				
1.666000000000000e+1	1.742000000000000e-4	1.742000000000000e-4				
1.657000000000000e+1	1.750000000000000e-4	1.750000000000000e-4				
1.649000000000000e+1	1.758000000000000e-4	1.758000000000000e-4				
1.641000000000000e+1	1.767000000000000e-4	1.767000000000000e-4				
1.633000000000000e+1	1.775000000000000e-4	1.775000000000000e-4				
1.625000000000000e+1	1.783000000000000e-4	1.783000000000000e-4				
1.617000000000000e+1	1.792000000000000e-4	1.792000000000000e-4				
1.608000000000000e+1	1.800000000000000e-4	1.800000000000000e-4				
1.600000000000000e+1	1.809000000000000e-4	1.809000000000000e-4				
1.592000000000000e+1	1.817000000000000e-4	1.817000000000000e-4				
1.585000000000000e+1	1.826000000000000e-4	1.826000000000000e-4				
1.577000000000000e+1	1.835000000000000e-4	1.835000000000000e-4				
1.569000000000000e+1	1.843000000000000e-4	1.843000000000000e-4				
1.561000000000000e+1	1.852000000000000e-4	1.852000000000000e-4				
1.553000000000000e+1	1.861000000000000e-4	1.861000000000000e-4				
1.545000000000000e+1	1.870000000000000e-4	1.870000000000000e-4				
1.538000000000000e+1	1.879000000000000e-4	1.879000000000000e-4				
1.530000000000000e+1	1.887000000000000e-4	1.887000000000000e-4				
1.522000000000000e+1	1.896000000000000e-4	1.896000000000000e-4				
1.515000000000000e+1	1.905000000000000e-4	1.905000000000000e-4				
1.507000000000000e+1	1.914000000000000e-4	1.914000000000000e-4				
1.500000000000000e+1	1.923000000000000e-4	1.923000000000000e-4				
1.492000000000000e+1	1.932000000000000e-4	1.932000000000000e-4				
1.485000000000000e+1	1.942000000000000e-4	1.942000000000000e-4				
1.477000000000000e+1	1.951000000000000e-4	1.951000000000000e-4				
1.470000000000000e+1	1.960000000000000e-4	1.960000000000000e-4				
1.463000000000000e+1	1.969000000000000e-4	1.969000000000000e-4				
1.455000000000000e+1	1.979000000000000e-4	1.979000000000000e-4				
1.448000000000000e+1	1.988000000000000e-4	1.988000000000000e-4				
1.441000000000000e+1	1.997000000000000e-4	1.997000000000000e-4				
1.434000000000000e+1	2.007000000000000e-4	2.007000000000000e-4				
