#Cont nu	total qheat	no qheat	qheat & PAHs
2.618000000000000e-3			
2.605000000000000e-3			
2.592000000000000e-3			
2.579000000000000e-3			
2.566000000000000e-3			
2.553000000000000e-3			
2.540000000000000e-3			
2.528000000000000e-3			
2.515000000000000e-3			
2.502000000000000e-3			
2.490000000000000e-3			
2.478000000000000e-3			
2.465000000000000e-3			
2.453000000000000e-3			
2.441000000000000e-3			
2.429000000000000e-3			
2.416000000000000e-3			
2.404000000000000e-3			
2.392000000000000e-3			
2.380000000000000e-3			
2.369000000000000e-3			
2.357000000000000e-3			
2.345000000000000e-3			
2.333000000000000e-3			
2.322000000000000e-3			
2.310000000000000e-3			
2.299000000000000e-3			
2.287000000000000e-3			
2.276000000000000e-3			
2.264000000000000e-3			
2.253000000000000e-3			
2.242000000000000e-3			
2.231000000000000e-3			
2.220000000000000e-3			
2.208000000000000e-3			
2.197000000000000e-3			
2.187000000000000e-3			
2.176000000000000e-3			
2.165000000000000e-3			
2.154000000000000e-3			
2.143000000000000e-3			
2.133000000000000e-3			
2.122000000000000e-3			
2.111000000000000e-3			
2.101000000000000e-3			
2.090000000000000e-3			
2.080000000000000e-3			
2.070000000000000e-3			
2.059000000000000e-3			
2.049000000000000e-3			
2.039000000000000e-3			
2.029000000000000e-3			
2.018000000000000e-3			
2.008000000000000e-3			
1.998000000000000e-3			
1.988000000000000e-3			
1.978000000000000e-3			
1.969000000000000e-3			
1.959000000000000e-3			
1.949000000000000e-3			
1.939000000000000e-3			
1.930000000000000e-3			
1.920000000000000e-3			
1.910000000000000e-3			
1.901000000000000e-3			
1.891000000000000e-3			
1.882000000000000e-3			
1.873000000000000e-3			
1.863000000000000e-3			
1.854000000000000e-3			
1.845000000000000e-3			
1.836000000000000e-3			
1.826000000000000e-3			
1.817000000000000e-3			
1.808000000000000e-3			
1.799000000000000e-3			
1.790000000000000e-3			
1.781000000000000e-3			
1.772000000000000e-3			
1.764000000000000e-3			
1.755000000000000e-3			
1.746000000000000e-3			
1.737000000000000e-3			
1.729000000000000e-3			
1.720000000000000e-3			
1.711000000000000e-3			
1.703000000000000e-3			
1.694000000000000e-3			
1.686000000000000e-3			
1.678000000000000e-3			
1.669000000000000e-3			
1.661000000000000e-3			
1.653000000000000e-3			
1.644000000000000e-3			
1.636000000000000e-3			
1.628000000000000e-3			
1.620000000000000e-3			
1.612000000000000e-3			
1.604000000000000e-3			
1.596000000000000e-3			
1.588000000000000e-3			
1.580000000000000e-3			
1.572000000000000e-3			
1.564000000000000e-3			
1.556000000000000e-3			
1.549000000000000e-3			
1.541000000000000e-3			
1.533000000000000e-3			
1.526000000000000e-3			
1.518000000000000e-3			
1.510000000000000e-3			
1.503000000000000e-3			
1.495000000000000e-3			
1.488000000000000e-3			
1.481000000000000e-3			
1.473000000000000e-3			
1.466000000000000e-3			
1.458000000000000e-3			
1.451000000000000e-3			
1.444000000000000e-3			
1.437000000000000e-3			
1.430000000000000e-3			
1.422000000000000e-3			
1.415000000000000e-3			
1.408000000000000e-3			
1.401000000000000e-3			
1.394000000000000e-3			
1.387000000000000e-3			
1.380000000000000e-3			
1.374000000000000e-3			
1.367000000000000e-3			
1.360000000000000e-3			
1.353000000000000e-3			
1.346000000000000e-3			
1.340000000000000e-3			
1.333000000000000e-3			
1.326000000000000e-3			
1.320000000000000e-3			
1.313000000000000e-3			
1.307000000000000e-3			
1.300000000000000e-3			
1.294000000000000e-3			
1.287000000000000e-3			
1.281000000000000e-3			
1.274000000000000e-3			
1.268000000000000e-3			
1.262000000000000e-3			
1.255000000000000e-3			
1.249000000000000e-3			
1.243000000000000e-3			
1.237000000000000e-3			
1.231000000000000e-3			
1.224000000000000e-3			
1.218000000000000e-3			
1.212000000000000e-3			
1.206000000000000e-3			
1.200000000000000e-3			
1.194000000000000e-3			
1.188000000000000e-3			
1.182000000000000e-3			
1.176000000000000e-3			
1.170000000000000e-3			
1.165000000000000e-3			
1.159000000000000e-3			
1.153000000000000e-3			
1.147000000000000e-3			
1.142000000000000e-3			
1.136000000000000e-3			
1.130000000000000e-3			
1.125000000000000e-3			
1.119000000000000e-3			
1.113000000000000e-3			
1.108000000000000e-3			
1.102000000000000e-3			
1.097000000000000e-3			
1.091000000000000e-3			
1.086000000000000e-3			
1.081000000000000e-3			
1.075000000000000e-3			
1.070000000000000e-3			
1.064000000000000e-3			
1.059000000000000e-3			
1.054000000000000e-3			
1.049000000000000e-3			
1.043000000000000e-3			
1.038000000000000e-3			
1.033000000000000e-3			
1.028000000000000e-3			
1.023000000000000e-3			
1.018000000000000e-3			
1.013000000000000e-3			
1.007000000000000e-3			
1.002000000000000e-3			
9.974999999999998e-4			
9.924999999999998e-4			
9.875000000000002e-4			
9.826000000000000e-4			
9.777000000000000e-4			
9.728000000000000e-4			
9.680000000000000e-4			
9.632000000000000e-4			
9.584000000000000e-4			
9.536000000000000e-4			
9.488000000000000e-4			
9.441000000000000e-4			
9.394000000000000e-4			
9.347000000000000e-4			
9.300000000000000e-4			
9.254000000000000e-4			
9.208000000000000e-4			
9.162000000000000e-4			
9.116000000000000e-4			
9.071000000000000e-4			
9.026000000000000e-4			
8.981000000000000e-4			
8.936000000000000e-4			
8.891000000000000e-4			
8.847000000000000e-4			
8.803000000000000e-4			
8.759000000000000e-4			
8.715000000000000e-4			
8.672000000000000e-4			
8.629000000000000e-4			
8.586000000000000e-4			
8.543000000000000e-4			
8.500000000000000e-4			
8.458000000000000e-4			
8.416000000000000e-4			
8.374000000000000e-4			
8.332000000000000e-4			
8.290000000000000e-4			
8.249000000000000e-4			
8.208000000000000e-4			
8.167000000000000e-4			
8.126000000000000e-4			
8.086000000000000e-4			
8.045000000000000e-4			
8.005000000000000e-4			
7.965000000000000e-4			
7.926000000000000e-4			
7.886000000000000e-4			
7.847000000000000e-4			
7.808000000000000e-4			
7.769000000000000e-4			
7.730000000000000e-4			
7.691000000000000e-4			
7.653000000000000e-4			
7.615000000000000e-4			
7.577000000000000e-4			
7.539000000000000e-4			
7.501000000000000e-4			
7.464000000000000e-4			
7.427000000000000e-4			
7.390000000000000e-4			
7.353000000000000e-4			
7.316000000000000e-4			
7.280000000000000e-4			
7.244000000000000e-4			
7.207000000000000e-4			
7.171000000000000e-4			
7.136000000000000e-4			
7.100000000000000e-4			
7.065000000000000e-4			
7.029000000000000e-4			
6.994000000000000e-4			
6.960000000000000e-4			
6.925000000000000e-4			
6.890000000000001e-4			
6.856000000000000e-4			
6.822000000000000e-4			
6.788000000000000e-4			
6.754000000000001e-4			
6.720000000000000e-4			
6.687000000000001e-4			
6.653000000000000e-4			
6.620000000000001e-4			
6.587000000000000e-4			
6.554000000000000e-4			
6.522000000000000e-4			
6.489000000000000e-4			
6.457000000000000e-4			
6.424999999999999e-4			
6.393000000000000e-4			
6.361000000000000e-4			
6.329000000000001e-4			
6.297000000000000e-4			
6.266000000000001e-4			
6.235000000000000e-4			
6.204000000000000e-4			
6.173000000000000e-4			
6.142000000000000e-4			
6.110999999999999e-4			
6.081000000000000e-4			
6.051000000000000e-4			
6.020000000000000e-4			
5.990000000000000e-4			
5.959999999999999e-4			
5.931000000000001e-4			
5.901000000000000e-4			
5.872000000000000e-4			
5.842000000000000e-4			
5.813000000000000e-4			
5.784000000000000e-4			
5.754999999999999e-4			
5.727000000000000e-4			
5.698000000000000e-4			
5.670000000000000e-4			
5.642000000000001e-4			
5.613000000000000e-4			
5.585000000000000e-4			
5.557999999999999e-4			
5.530000000000000e-4			
5.502000000000000e-4			
5.475000000000000e-4			
5.448000000000000e-4			
5.419999999999999e-4			
5.393000000000001e-4			
5.366000000000000e-4			
5.340000000000000e-4			
5.312999999999999e-4			
5.287000000000000e-4			
5.260000000000000e-4			
5.234000000000000e-4			
5.208000000000000e-4			
5.182000000000000e-4			
5.155999999999999e-4			
5.130000000000000e-4			
5.105000000000000e-4			
5.079000000000000e-4			
5.054000000000000e-4			
5.029000000000000e-4			
5.004000000000000e-4			
4.979000000000000e-4			
4.954000000000000e-4			
4.929000000000000e-4			
4.905000000000001e-4			
4.880000000000000e-4			
4.856000000000000e-4			
4.832000000000000e-4			
4.808000000000000e-4			
4.784000000000000e-4			
4.760000000000000e-4			
4.736000000000000e-4			
4.712000000000000e-4			
4.689000000000000e-4			
4.665000000000000e-4			
4.642000000000000e-4			
4.619000000000000e-4			
4.596000000000000e-4			
4.573000000000000e-4			
4.550000000000000e-4			
4.528000000000000e-4			
4.505000000000000e-4			
4.483000000000000e-4			
4.460000000000000e-4			
4.438000000000000e-4			
4.416000000000000e-4			
4.394000000000000e-4			
4.372000000000000e-4			
4.350000000000000e-4			
4.328000000000000e-4			
4.307000000000000e-4			
4.285000000000000e-4			
4.264000000000000e-4			
4.243000000000000e-4			
4.222000000000000e-4			
4.201000000000000e-4			
4.180000000000000e-4			
4.159000000000000e-4			
4.138000000000000e-4			
4.117000000000000e-4			
4.097000000000000e-4			
4.076000000000000e-4			
4.056000000000000e-4			
4.036000000000000e-4			
4.016000000000000e-4			
3.996000000000000e-4			
3.976000000000000e-4			
3.956000000000000e-4			
3.936000000000000e-4			
3.917000000000000e-4			
3.897000000000000e-4			
3.878000000000000e-4			
3.858000000000000e-4			
3.839000000000000e-4			
3.820000000000000e-4			
3.801000000000000e-4			
3.782000000000000e-4			
3.763000000000000e-4			
3.744000000000000e-4			
3.726000000000000e-4			
3.707000000000000e-4			
3.689000000000000e-4			
3.670000000000000e-4			
3.652000000000000e-4			
3.634000000000000e-4			
3.616000000000000e-4			
3.598000000000000e-4			
3.580000000000000e-4			
3.562000000000000e-4			
3.544000000000000e-4			
3.526000000000000e-4			
3.509000000000000e-4			
3.491000000000000e-4			
3.474000000000000e-4			
3.456000000000000e-4			
3.439000000000000e-4			
3.422000000000000e-4			
3.405000000000000e-4			
3.388000000000000e-4			
3.371000000000000e-4			
3.354000000000000e-4			
3.338000000000000e-4			
3.321000000000000e-4			
3.304000000000000e-4			
3.288000000000000e-4			
3.272000000000000e-4			
3.255000000000000e-4			
3.239000000000000e-4			
3.223000000000000e-4			
3.207000000000000e-4			
3.191000000000000e-4			
3.175000000000000e-4			
3.159000000000000e-4			
3.143000000000000e-4			
3.128000000000000e-4			
3.112000000000000e-4			
3.096000000000000e-4			
3.081000000000000e-4			
3.066000000000000e-4			
3.050000000000000e-4			
3.035000000000000e-4			
3.020000000000000e-4			
3.005000000000000e-4			
2.990000000000000e-4			
2.975000000000000e-4			
2.960000000000000e-4			
2.946000000000000e-4			
2.931000000000000e-4			
2.916000000000000e-4			
2.902000000000000e-4			
2.887000000000000e-4			
2.873000000000000e-4			
2.858000000000000e-4			
2.844000000000000e-4			
2.830000000000000e-4			
2.816000000000000e-4			
2.802000000000000e-4			
2.788000000000000e-4			
2.774000000000000e-4			
2.760000000000000e-4			
2.746000000000000e-4			
2.733000000000000e-4			
2.719000000000000e-4			
2.706000000000000e-4			
2.692000000000000e-4			
2.679000000000000e-4			
2.665000000000000e-4			
2.652000000000000e-4			
2.639000000000000e-4			
2.626000000000000e-4			
2.612000000000000e-4			
2.599000000000000e-4			
2.586000000000000e-4			
2.574000000000000e-4			
2.561000000000000e-4			
2.548000000000000e-4			
2.535000000000000e-4			
2.523000000000000e-4			
2.510000000000000e-4			
2.498000000000000e-4			
2.485000000000000e-4			
2.473000000000000e-4			
2.460000000000000e-4			
2.448000000000000e-4			
2.436000000000000e-4			
2.424000000000000e-4			
2.412000000000000e-4			
2.400000000000000e-4			
2.388000000000000e-4			
2.376000000000000e-4			
2.364000000000000e-4			
2.352000000000000e-4			
2.340000000000000e-4			
2.329000000000000e-4			
2.317000000000000e-4			
2.306000000000000e-4			
2.294000000000000e-4			
2.283000000000000e-4			
2.271000000000000e-4			
2.260000000000000e-4			
2.249000000000000e-4			
2.237000000000000e-4			
2.226000000000000e-4			
2.215000000000000e-4			
2.204000000000000e-4			
2.193000000000000e-4			
2.182000000000000e-4			
2.171000000000000e-4			
2.160000000000000e-4			
2.150000000000000e-4			
2.139000000000000e-4			
2.128000000000000e-4			
2.118000000000000e-4			
2.107000000000000e-4			
2.097000000000000e-4			
2.086000000000000e-4			
2.076000000000000e-4			
2.065000000000000e-4			
2.055000000000000e-4			
2.045000000000000e-4			
2.035000000000000e-4			
2.025000000000000e-4			
2.014000000000000e-4			
2.004000000000000e-4			
1.994000000000000e-4			
1.984000000000000e-4			
1.975000000000000e-4			
1.965000000000000e-4			
1.955000000000000e-4			
1.945000000000000e-4			
1.935000000000000e-4			
1.926000000000000e-4			
1.916000000000000e-4			
1.907000000000000e-4			
1.897000000000000e-4			
1.888000000000000e-4			
1.878000000000000e-4			
1.869000000000000e-4			
1.860000000000000e-4			
1.850000000000000e-4			
1.841000000000000e-4			
1.832000000000000e-4			
1.823000000000000e-4			
1.814000000000000e-4			
1.805000000000000e-4			
1.796000000000000e-4			
1.787000000000000e-4			
1.778000000000000e-4			
1.769000000000000e-4			
1.760000000000000e-4			
1.751000000000000e-4			
1.743000000000000e-4			
1.734000000000000e-4			
1.725000000000000e-4			
1.717000000000000e-4			
1.708000000000000e-4			
1.700000000000000e-4			
1.691000000000000e-4			
1.683000000000000e-4			
1.674000000000000e-4			
1.666000000000000e-4			
1.658000000000000e-4			
1.649000000000000e-4			
1.641000000000000e-4			
1.633000000000000e-4			
1.625000000000000e-4			
1.617000000000000e-4			
1.609000000000000e-4			
1.601000000000000e-4			
1.593000000000000e-4			
1.585000000000000e-4			
1.577000000000000e-4			
1.569000000000000e-4			
1.561000000000000e-4			
1.553000000000000e-4			
1.546000000000000e-4			
1.538000000000000e-4			
1.530000000000000e-4			
1.523000000000000e-4			
1.496000000000000e-4			
1.452000000000000e-4			
1.409000000000000e-4			
1.367000000000000e-4			
1.327000000000000e-4			
1.288000000000000e-4			
1.250000000000000e-4			
1.213000000000000e-4			
1.177000000000000e-4			
1.142000000000000e-4			
1.109000000000000e-4			
1.076000000000000e-4			
1.044000000000000e-4			
1.013000000000000e-4			
9.833000000000000e-5			
9.543000000000000e-5			
9.261000000000000e-5			
8.988000000000000e-5			
8.722000000000000e-5			
8.464000000000000e-5			
8.214000000000000e-5			
7.972000000000000e-5			
7.736000000000000e-5			
7.508000000000000e-5			
7.286000000000000e-5			
7.071000000000001e-5			
6.862000000000000e-5			
6.659000000000000e-5			
6.463000000000000e-5			
6.271999999999999e-5			
6.087000000000000e-5			
5.907000000000000e-5			
5.732000000000000e-5			
5.563000000000000e-5			
5.399000000000000e-5			
5.239000000000000e-5			
5.085000000000000e-5			
4.934000000000000e-5			
4.789000000000000e-5			
4.647000000000000e-5			
4.510000000000000e-5			
4.377000000000000e-5			
4.247000000000000e-5			
4.122000000000000e-5			
4.000000000000000e-5			
3.882000000000000e-5			
3.767000000000000e-5			
3.656000000000000e-5			
3.548000000000000e-5			
3.443000000000000e-5			
3.342000000000000e-5			
3.243000000000000e-5			
3.147000000000000e-5			
3.054000000000000e-5			
2.964000000000000e-5			
2.877000000000000e-5			
2.792000000000000e-5			
2.709000000000000e-5			
2.629000000000000e-5			
2.551000000000000e-5			
2.476000000000000e-5			
2.403000000000000e-5			
2.332000000000000e-5			
2.263000000000000e-5			
2.196000000000000e-5			
2.131000000000000e-5			
2.068000000000000e-5			
2.007000000000000e-5			
1.948000000000000e-5			
1.891000000000000e-5			
1.835000000000000e-5			
1.781000000000000e-5			
1.728000000000000e-5			
1.677000000000000e-5			
1.627000000000000e-5			
1.579000000000000e-5			
1.533000000000000e-5			
1.487000000000000e-5			
1.443000000000000e-5			
1.401000000000000e-5			
1.359000000000000e-5			
1.319000000000000e-5			
1.280000000000000e-5			
1.243000000000000e-5			
1.206000000000000e-5			
1.170000000000000e-5			
1.136000000000000e-5			
1.102000000000000e-5			
1.070000000000000e-5			
1.038000000000000e-5			
1.007000000000000e-5			
9.775000000000000e-6			
9.487000000000002e-6			
9.207000000000000e-6			
8.935000000000000e-6			
8.671000000000000e-6			
8.415000000000000e-6			
8.166000000000000e-6			
7.925000000000000e-6			
7.691000000000000e-6			
7.464000000000000e-6			
7.243000000000000e-6			
7.029000000000000e-6			
6.822000000000000e-6			
6.620000000000000e-6			
6.425000000000000e-6			
6.234999999999999e-6			
6.051000000000000e-6			
5.872000000000000e-6			
5.699000000000000e-6			
5.530000000000001e-6			
5.367000000000000e-6			
5.208000000000000e-6			
5.055000000000000e-6			
4.905000000000000e-6			
4.760000000000000e-6			
4.620000000000000e-6			
4.483000000000000e-6			
4.351000000000000e-6			
4.222000000000001e-6			
4.098000000000001e-6			
3.977000000000000e-6			
3.859000000000000e-6			
3.745000000000000e-6			
3.635000000000000e-6			
3.527000000000000e-6			
3.423000000000000e-6			
3.322000000000000e-6			
3.224000000000000e-6			
3.129000000000000e-6			
3.036000000000000e-6			
2.947000000000000e-6			
2.860000000000000e-6			
2.775000000000000e-6			
2.693000000000000e-6			
2.614000000000000e-6			
2.536000000000000e-6			
2.462000000000000e-6			
2.389000000000000e-6			
2.318000000000000e-6			
2.250000000000000e-6			
2.183000000000000e-6			
2.119000000000000e-6			
2.056000000000000e-6			
1.996000000000000e-6			
1.937000000000000e-6			
1.879000000000000e-6			
1.824000000000000e-6			
1.770000000000000e-6			
1.718000000000000e-6			
1.667000000000000e-6			
1.618000000000000e-6			
1.570000000000000e-6			
1.524000000000000e-6			
1.479000000000000e-6			
1.435000000000000e-6			
