VAR1	nFn/Hb=1448.8	nFn	VAR4	VAR5	VAR6	VAR7	VAR8
7.680000000000000e-2	1.480000000000000e+0	2.140000000000000e+3	2.140000000000000e+3	2.110000000000000e+3			
7.760000000000000e-2	1.480000000000000e+0	2.140000000000000e+3	2.140000000000000e+3	2.107000000000000e+3			
7.830000000000000e-2	1.480000000000000e+0	2.140000000000000e+3	2.140000000000000e+3	2.103000000000000e+3			
7.910000000000000e-2	1.470000000000000e+0	2.130000000000000e+3	2.130000000000000e+3	2.099000000000000e+3			
7.990000000000000e-2	1.470000000000000e+0	2.130000000000000e+3	2.130000000000000e+3	2.094000000000000e+3			
8.070000000000000e-2	1.470000000000000e+0	2.120000000000000e+3	2.120000000000000e+3	2.090000000000000e+3			
8.150000000000000e-2	1.460000000000000e+0	2.120000000000000e+3	2.120000000000000e+3	2.085000000000000e+3			
8.230000000000000e-2	1.460000000000000e+0	2.110000000000000e+3	2.110000000000000e+3	2.080000000000000e+3			
8.310000000000000e-2	2.800000000000000e+1	4.040000000000000e+4	4.040000000000000e+4	2.220000000000000e+3			
8.390000000000000e-2	1.450000000000000e+0	2.100000000000000e+3	2.100000000000000e+3	2.069000000000000e+3			
8.480000000000000e-2	1.450000000000000e+0	2.090000000000000e+3	2.090000000000000e+3	2.063000000000000e+3			
8.560000000000000e-2	1.440000000000000e+0	2.090000000000000e+3	2.090000000000000e+3	2.057000000000000e+3			
8.650000000000000e-2	1.440000000000000e+0	2.080000000000000e+3	2.080000000000000e+3	2.051000000000000e+3			
8.730000000000000e-2	1.440000000000000e+0	2.070000000000000e+3	2.070000000000000e+3	2.044000000000000e+3			
8.820000000000000e-2	1.430000000000000e+0	2.070000000000000e+3	2.070000000000000e+3	2.037000000000000e+3			
8.910000000000000e-2	1.430000000000000e+0	2.060000000000000e+3	2.060000000000000e+3	2.030000000000000e+3			
8.990000000000000e-2	1.420000000000000e+0	2.050000000000000e+3	2.050000000000000e+3	2.023000000000000e+3			
9.080000000000000e-2	1.750000000000000e+1	2.530000000000000e+4	2.530000000000000e+4	2.105000000000000e+3			
9.170000000000000e-2	1.410000000000000e+0	2.040000000000000e+3	2.040000000000000e+3	2.007000000000000e+3			
9.260000000000000e-2	1.400000000000000e+0	2.030000000000000e+3	2.030000000000000e+3	1.999000000000000e+3			
9.360000000000000e-2	1.400000000000000e+0	2.020000000000000e+3	2.020000000000000e+3	1.991000000000000e+3			
9.450000000000000e-2	1.390000000000000e+0	2.010000000000000e+3	2.010000000000000e+3	1.982000000000000e+3			
9.540000000000000e-2	1.290000000000000e+1	1.860000000000000e+4	1.860000000000000e+4	2.033000000000000e+3			
9.640000000000000e-2	1.380000000000000e+0	1.990000000000000e+3	1.990000000000000e+3	1.964000000000000e+3			
9.730000000000000e-2	1.370000000000000e+0	1.980000000000000e+3	1.980000000000000e+3	1.955000000000000e+3			
9.830000000000000e-2	9.550000000000000e+0	1.380000000000000e+4	1.380000000000000e+4	1.945000000000000e+3			
9.930000000000000e-2	1.360000000000000e+0	1.960000000000000e+3	1.960000000000000e+3	1.978000000000000e+3			
1.000000000000000e-1	1.350000000000000e+0	1.950000000000000e+3	1.950000000000000e+3	1.925000000000000e+3			
1.010000000000000e-1	7.380000000000000e+0	1.070000000000000e+4	1.070000000000000e+4	1.945000000000000e+3			
1.020000000000000e-1	2.020000000000000e+0	2.920000000000000e+3	2.920000000000000e+3	1.904000000000000e+3			
1.030000000000000e-1	5.940000000000000e+0	8.580000000000000e+3	8.580000000000000e+3	1.916000000000000e+3			
1.040000000000000e-1	4.890000000000000e+0	7.070000000000000e+3	7.070000000000000e+3	1.899000000000000e+3			
1.050000000000000e-1	4.140000000000000e+0	5.980000000000000e+3	5.980000000000000e+3	1.884000000000000e+3			
1.060000000000000e-1	3.580000000000000e+0	5.180000000000000e+3	5.180000000000000e+3	1.869000000000000e+3			
1.070000000000000e-1	3.180000000000000e+0	4.590000000000000e+3	4.590000000000000e+3	1.855000000000000e+3			
1.080000000000000e-1	3.060000000000000e+0	4.420000000000000e+3	4.420000000000000e+3	1.836000000000000e+3			
1.090000000000000e-1	2.780000000000000e+0	4.020000000000000e+3	4.020000000000000e+3	1.829000000000000e+3			
1.090000000000000e-1	2.560000000000000e+0	3.700000000000000e+3	3.700000000000000e+3	1.828000000000000e+3			
1.090000000000000e-1	2.380000000000000e+0	3.440000000000000e+3	3.440000000000000e+3	1.827000000000000e+3			
1.090000000000000e-1	2.230000000000000e+0	3.230000000000000e+3	3.230000000000000e+3	1.826000000000000e+3			
1.090000000000000e-1	2.110000000000000e+0	3.050000000000000e+3	3.050000000000000e+3	1.824000000000000e+3			
1.100000000000000e-1	1.930000000000000e+0	2.780000000000000e+3	2.780000000000000e+3	1.823000000000000e+3			
1.100000000000000e-1	1.850000000000000e+0	2.680000000000000e+3	2.680000000000000e+3	1.822000000000000e+3			
1.100000000000000e-1	1.790000000000000e+0	2.590000000000000e+3	2.590000000000000e+3	1.821000000000000e+3			
1.100000000000000e-1	1.280000000000000e+0	1.850000000000000e+3	1.850000000000000e+3	1.820000000000000e+3			
1.100000000000000e-1	1.280000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.818000000000000e+3			
1.100000000000000e-1	1.280000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.817000000000000e+3			
1.100000000000000e-1	1.270000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.816000000000000e+3			
1.100000000000000e-1	1.270000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.815000000000000e+3			
1.100000000000000e-1	1.270000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.813000000000000e+3			
1.110000000000000e-1	1.270000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.812000000000000e+3			
1.110000000000000e-1	1.270000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.811000000000000e+3			
1.110000000000000e-1	1.270000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.810000000000000e+3			
1.110000000000000e-1	1.270000000000000e+0	1.830000000000000e+3	1.830000000000000e+3	1.808000000000000e+3			
1.110000000000000e-1	3.400000000000000e+0	4.920000000000000e+3	4.920000000000000e+3	1.807000000000000e+3			
1.110000000000000e-1	3.400000000000000e+0	4.910000000000000e+3	4.910000000000000e+3	4.907000000000000e+3			
1.110000000000000e-1	3.400000000000000e+0	4.910000000000000e+3	4.910000000000000e+3	4.903000000000000e+3			
1.110000000000000e-1	3.400000000000000e+0	4.910000000000000e+3	4.910000000000000e+3	4.900000000000000e+3			
1.110000000000000e-1	3.390000000000000e+0	4.900000000000000e+3	4.900000000000000e+3	4.897000000000000e+3			
1.120000000000000e-1	3.390000000000000e+0	4.900000000000000e+3	4.900000000000000e+3	4.894000000000000e+3			
1.120000000000000e-1	3.390000000000000e+0	4.900000000000000e+3	4.900000000000000e+3	4.891000000000000e+3			
1.120000000000000e-1	3.390000000000000e+0	4.890000000000000e+3	4.890000000000000e+3	4.888000000000000e+3			
1.120000000000000e-1	3.380000000000000e+0	4.890000000000000e+3	4.890000000000000e+3	4.884000000000000e+3			
1.120000000000000e-1	3.380000000000000e+0	4.890000000000000e+3	4.890000000000000e+3	4.881000000000000e+3			
1.120000000000000e-1	3.380000000000000e+0	4.880000000000000e+3	4.880000000000000e+3	4.878000000000000e+3			
1.120000000000000e-1	3.380000000000000e+0	4.880000000000000e+3	4.880000000000000e+3	4.875000000000000e+3			
1.120000000000000e-1	3.380000000000000e+0	4.880000000000000e+3	4.880000000000000e+3	4.872000000000000e+3			
1.120000000000000e-1	3.370000000000000e+0	4.870000000000000e+3	4.870000000000000e+3	4.868000000000000e+3			
1.130000000000000e-1	3.370000000000000e+0	4.870000000000000e+3	4.870000000000000e+3	4.865000000000000e+3			
1.130000000000000e-1	3.370000000000000e+0	4.870000000000000e+3	4.870000000000000e+3	4.862000000000000e+3			
1.130000000000000e-1	3.370000000000000e+0	4.860000000000000e+3	4.860000000000000e+3	4.859000000000000e+3			
1.130000000000000e-1	3.360000000000000e+0	4.860000000000000e+3	4.860000000000000e+3	4.855000000000000e+3			
1.130000000000000e-1	3.360000000000000e+0	4.860000000000000e+3	4.860000000000000e+3	4.852000000000000e+3			
1.130000000000000e-1	3.360000000000000e+0	4.850000000000000e+3	4.850000000000000e+3	4.849000000000000e+3			
1.130000000000000e-1	3.360000000000000e+0	4.850000000000000e+3	4.850000000000000e+3	4.846000000000000e+3			
1.130000000000000e-1	3.360000000000000e+0	4.850000000000000e+3	4.850000000000000e+3	4.842000000000000e+3			
1.130000000000000e-1	3.350000000000000e+0	4.840000000000000e+3	4.840000000000000e+3	4.839000000000000e+3			
1.140000000000000e-1	3.350000000000000e+0	4.840000000000000e+3	4.840000000000000e+3	4.836000000000000e+3			
1.140000000000000e-1	3.350000000000000e+0	4.840000000000000e+3	4.840000000000000e+3	4.832000000000000e+3			
1.140000000000000e-1	3.350000000000000e+0	4.830000000000000e+3	4.830000000000000e+3	4.829000000000000e+3			
1.140000000000000e-1	3.340000000000000e+0	4.830000000000000e+3	4.830000000000000e+3	4.826000000000000e+3			
1.140000000000000e-1	3.340000000000000e+0	4.830000000000000e+3	4.830000000000000e+3	4.823000000000000e+3			
1.140000000000000e-1	3.340000000000000e+0	4.820000000000000e+3	4.820000000000000e+3	4.819000000000000e+3			
1.140000000000000e-1	3.340000000000000e+0	4.820000000000000e+3	4.820000000000000e+3	4.816000000000000e+3			
1.140000000000000e-1	3.330000000000000e+0	4.820000000000000e+3	4.820000000000000e+3	4.813000000000000e+3			
1.140000000000000e-1	3.330000000000000e+0	4.810000000000000e+3	4.810000000000000e+3	4.809000000000000e+3			
1.150000000000000e-1	3.330000000000000e+0	4.810000000000000e+3	4.810000000000000e+3	4.806000000000000e+3			
1.150000000000000e-1	3.330000000000000e+0	4.810000000000000e+3	4.810000000000000e+3	4.803000000000000e+3			
1.150000000000000e-1	3.320000000000000e+0	4.800000000000000e+3	4.800000000000000e+3	4.799000000000000e+3			
1.150000000000000e-1	3.320000000000000e+0	4.800000000000000e+3	4.800000000000000e+3	4.796000000000000e+3			
1.160000000000000e-1	3.310000000000000e+0	4.780000000000000e+3	4.780000000000000e+3	4.779000000000000e+3			
1.170000000000000e-1	3.290000000000000e+0	4.750000000000000e+3	4.750000000000000e+3	4.748000000000000e+3			
1.180000000000000e-1	3.270000000000000e+0	4.720000000000000e+3	4.720000000000000e+3	4.717000000000000e+3			
1.190000000000000e-1	3.250000000000000e+0	4.690000000000000e+3	4.690000000000000e+3	4.685000000000000e+3			
1.200000000000000e-1	3.220000000000000e+0	4.660000000000000e+3	4.660000000000000e+3	4.653000000000000e+3			
1.210000000000000e-1	3.200000000000000e+0	4.630000000000000e+3	4.630000000000000e+3	4.621000000000000e+3			
1.220000000000000e-1	3.180000000000000e+0	4.590000000000000e+3	4.590000000000000e+3	4.588000000000000e+3			
1.230000000000000e-1	3.150000000000000e+0	4.560000000000000e+3	4.560000000000000e+3	4.554000000000000e+3			
1.240000000000000e-1	3.130000000000000e+0	4.520000000000000e+3	4.520000000000000e+3	4.520000000000000e+3			
1.250000000000000e-1	3.110000000000000e+0	4.490000000000000e+3	4.490000000000000e+3	4.485000000000000e+3			
1.260000000000000e-1	3.080000000000000e+0	4.450000000000000e+3	4.450000000000000e+3	4.450000000000000e+3			
1.270000000000000e-1	3.060000000000000e+0	4.420000000000000e+3	4.420000000000000e+3	4.415000000000000e+3			
1.290000000000000e-1	3.030000000000000e+0	4.380000000000000e+3	4.380000000000000e+3	4.379000000000000e+3			
1.300000000000000e-1	3.010000000000000e+0	4.350000000000000e+3	4.350000000000000e+3	4.343000000000000e+3			
1.310000000000000e-1	2.980000000000000e+0	4.310000000000000e+3	4.310000000000000e+3	4.306000000000000e+3			
1.320000000000000e-1	2.960000000000000e+0	4.270000000000000e+3	4.270000000000000e+3	4.269000000000000e+3			
1.330000000000000e-1	2.930000000000000e+0	4.240000000000000e+3	4.240000000000000e+3	4.232000000000000e+3			
1.340000000000000e-1	2.900000000000000e+0	4.200000000000000e+3	4.200000000000000e+3	4.194000000000000e+3			
1.360000000000000e-1	2.880000000000000e+0	4.160000000000000e+3	4.160000000000000e+3	4.156000000000000e+3			
1.370000000000000e-1	2.850000000000000e+0	4.120000000000000e+3	4.120000000000000e+3	4.117000000000000e+3			
1.380000000000000e-1	2.820000000000000e+0	4.080000000000000e+3	4.080000000000000e+3	4.078000000000000e+3			
1.390000000000000e-1	8.460000000000000e+2	1.220000000000000e+6	1.220000000000000e+6	8.208000000000000e+3			
1.400000000000000e-1	2.770000000000000e+0	4.000000000000000e+3	4.000000000000000e+3	4.000000000000000e+3			
1.420000000000000e-1	2.740000000000000e+0	3.960000000000000e+3	3.960000000000000e+3	3.960000000000000e+3			
1.430000000000000e-1	2.710000000000000e+0	3.920000000000000e+3	3.920000000000000e+3	3.920000000000000e+3			
1.440000000000000e-1	2.690000000000000e+0	3.880000000000000e+3	3.880000000000000e+3	3.879000000000000e+3			
1.460000000000000e-1	2.660000000000000e+0	3.840000000000000e+3	3.840000000000000e+3	3.839000000000000e+3			
1.470000000000000e-1	2.630000000000000e+0	3.800000000000000e+3	3.800000000000000e+3	3.798000000000000e+3			
1.480000000000000e-1	2.600000000000000e+0	3.760000000000000e+3	3.760000000000000e+3	3.756000000000000e+3			
1.490000000000000e-1	2.570000000000000e+0	3.720000000000000e+3	3.720000000000000e+3	3.715000000000000e+3			
1.510000000000000e-1	2.540000000000000e+0	3.670000000000000e+3	3.670000000000000e+3	3.673000000000000e+3			
1.520000000000000e-1	2.510000000000000e+0	3.630000000000000e+3	3.630000000000000e+3	3.631000000000000e+3			
1.540000000000000e-1	2.480000000000000e+0	3.590000000000000e+3	3.590000000000000e+3	3.589000000000000e+3			
1.550000000000000e-1	2.450000000000000e+0	3.550000000000000e+3	3.550000000000000e+3	3.547000000000000e+3			
1.560000000000000e-1	2.430000000000000e+0	3.510000000000000e+3	3.510000000000000e+3	3.504000000000000e+3			
1.580000000000000e-1	2.400000000000000e+0	3.460000000000000e+3	3.460000000000000e+3	3.461000000000000e+3			
1.590000000000000e-1	2.370000000000000e+0	3.420000000000000e+3	3.420000000000000e+3	3.419000000000000e+3			
1.600000000000000e-1	2.340000000000000e+0	3.380000000000000e+3	3.380000000000000e+3	3.376000000000000e+3			
1.620000000000000e-1	2.310000000000000e+0	3.330000000000000e+3	3.330000000000000e+3	3.333000000000000e+3			
1.630000000000000e-1	2.280000000000000e+0	3.290000000000000e+3	3.290000000000000e+3	3.289000000000000e+3			
1.650000000000000e-1	2.250000000000000e+0	3.250000000000000e+3	3.250000000000000e+3	3.246000000000000e+3			
1.660000000000000e-1	2.220000000000000e+0	3.200000000000000e+3	3.200000000000000e+3	3.203000000000000e+3			
1.680000000000000e-1	2.190000000000000e+0	3.160000000000000e+3	3.160000000000000e+3	3.159000000000000e+3			
1.690000000000000e-1	2.160000000000000e+0	3.120000000000000e+3	3.120000000000000e+3	3.116000000000000e+3			
1.710000000000000e-1	2.130000000000000e+0	3.070000000000000e+3	3.070000000000000e+3	3.072000000000000e+3			
1.720000000000000e-1	2.090000000000000e+0	3.030000000000000e+3	3.030000000000000e+3	3.028000000000000e+3			
1.740000000000000e-1	2.060000000000000e+0	2.980000000000000e+3	2.980000000000000e+3	2.985000000000000e+3			
1.750000000000000e-1	2.030000000000000e+0	2.940000000000000e+3	2.940000000000000e+3	2.941000000000000e+3			
1.770000000000000e-1	2.000000000000000e+0	2.900000000000000e+3	2.900000000000000e+3	2.898000000000000e+3			
1.790000000000000e-1	1.970000000000000e+0	2.850000000000000e+3	2.850000000000000e+3	2.854000000000000e+3			
1.800000000000000e-1	1.940000000000000e+0	2.810000000000000e+3	2.810000000000000e+3	2.810000000000000e+3			
1.820000000000000e-1	1.910000000000000e+0	2.770000000000000e+3	2.770000000000000e+3	2.767000000000000e+3			
1.830000000000000e-1	1.880000000000000e+0	2.720000000000000e+3	2.720000000000000e+3	2.723000000000000e+3			
1.850000000000000e-1	1.850000000000000e+0	2.680000000000000e+3	2.680000000000000e+3	2.680000000000000e+3			
1.870000000000000e-1	2.880000000000000e+2	4.160000000000000e+5	4.160000000000000e+5	2.637000000000000e+3			
1.880000000000000e-1	1.790000000000000e+0	2.590000000000000e+3	2.590000000000000e+3	3.933000000000000e+3			
1.900000000000000e-1	1.760000000000000e+0	2.550000000000000e+3	2.550000000000000e+3	2.551000000000000e+3			
1.920000000000000e-1	1.730000000000000e+0	2.500000000000000e+3	2.500000000000000e+3	2.508000000000000e+3			
1.930000000000000e-1	1.700000000000000e+0	2.460000000000000e+3	2.460000000000000e+3	2.465000000000000e+3			
1.950000000000000e-1	1.670000000000000e+0	2.420000000000000e+3	2.420000000000000e+3	2.422000000000000e+3			
1.970000000000000e-1	1.640000000000000e+0	2.380000000000000e+3	2.380000000000000e+3	2.380000000000000e+3			
1.990000000000000e-1	1.610000000000000e+0	2.330000000000000e+3	2.330000000000000e+3	2.338000000000000e+3			
2.000000000000000e-1	1.590000000000000e+0	2.290000000000000e+3	2.290000000000000e+3	2.296000000000000e+3			
2.020000000000000e-1	1.560000000000000e+0	2.250000000000000e+3	2.250000000000000e+3	2.254000000000000e+3			
2.040000000000000e-1	1.530000000000000e+0	2.210000000000000e+3	2.210000000000000e+3	2.212000000000000e+3			
2.060000000000000e-1	1.500000000000000e+0	2.170000000000000e+3	2.170000000000000e+3	2.171000000000000e+3			
2.080000000000000e-1	1.470000000000000e+0	2.120000000000000e+3	2.120000000000000e+3	2.130000000000000e+3			
2.100000000000000e-1	1.430000000000000e+2	2.060000000000000e+5	2.060000000000000e+5	2.845000000000000e+3			
2.110000000000000e-1	1.410000000000000e+0	2.040000000000000e+3	2.040000000000000e+3	2.048000000000000e+3			
2.130000000000000e-1	1.390000000000000e+0	2.000000000000000e+3	2.000000000000000e+3	2.008000000000000e+3			
2.150000000000000e-1	1.360000000000000e+0	1.960000000000000e+3	1.960000000000000e+3	1.968000000000000e+3			
2.170000000000000e-1	1.330000000000000e+0	1.920000000000000e+3	1.920000000000000e+3	1.928000000000000e+3			
2.190000000000000e-1	1.300000000000000e+0	1.880000000000000e+3	1.880000000000000e+3	1.889000000000000e+3			
2.200000000000000e-1	1.290000000000000e+0	1.860000000000000e+3	1.860000000000000e+3	1.867000000000000e+3			
2.200000000000000e-1	1.280000000000000e+0	1.860000000000000e+3	1.860000000000000e+3	1.863000000000000e+3			
2.210000000000000e-1	1.280000000000000e+0	1.850000000000000e+3	1.850000000000000e+3	1.858000000000000e+3			
2.210000000000000e-1	1.280000000000000e+0	1.850000000000000e+3	1.850000000000000e+3	1.854000000000000e+3			
2.210000000000000e-1	1.280000000000000e+0	1.840000000000000e+3	1.840000000000000e+3	1.850000000000000e+3			
