#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	AV(point)	AV(extend)
203496000000000000.00	1.5163	-17.852	7.0256	-0.8203	0	-6.4663	-11.121	0	-11.3311	-10.4914	-0.0022	-4.2033	-6.2456	-10.7529	-35.9298	-0.6013	-14.0849	-11.2313	-35.9298	-35.9298	-35.9298	1.45E+01	1.05E+01
203501000000000000.00	1.5163	-17.852	7.0256	-0.8369	0	-6.4664	-11.125	0	-11.3316	-10.4922	-0.0023	-4.2181	-6.2567	-10.7549	-35.9298	-0.6012	-14.0848	-11.2369	-35.9298	-35.9298	-35.9298	1.45E+01	1.05E+01
203507000000000000.00	1.5167	-17.852	7.0256	-0.8526	0	-6.4667	-11.1288	0	-11.3321	-10.4934	-0.0023	-4.2359	-6.2682	-10.7623	-35.9298	-0.6012	-14.085	-11.2424	-35.9298	-35.9298	-35.9298	1.45E+01	1.06E+01
203512000000000000.00	1.5167	-17.852	7.0256	-0.8681	0	-6.4668	-11.1329	0	-11.3326	-10.4938	-0.0024	-4.2511	-6.2796	-10.7655	-35.9298	-0.6011	-14.0849	-11.2478	-35.9298	-35.9298	-35.9298	1.46E+01	1.06E+01
203517000000000000.00	1.5171	-17.853	7.0256	-0.8832	0	-6.4671	-11.1366	0	-11.3331	-10.4957	-0.0024	-4.2713	-6.2919	-10.777	-35.9298	-0.6011	-14.0814	-11.2576	-35.9298	-35.9298	-35.9298	1.46E+01	1.06E+01
203523000000000000.00	1.5171	-17.853	7.0256	-0.8983	0	-6.4672	-11.1406	0	-11.3336	-10.4961	-0.0025	-4.2876	-6.3036	-10.7814	-35.9298	-0.6011	-14.0812	-11.2629	-35.9298	-35.9298	-35.9298	1.46E+01	1.06E+01
203528000000000000.00	1.5175	-17.854	7.0256	-0.9122	0	-6.4676	-11.144	0	-11.3342	-10.4974	-0.0026	-4.3085	-6.3159	-10.7947	-35.9298	-0.601	-14.0815	-11.2681	-35.9298	-35.9298	-35.9298	1.47E+01	1.07E+01
203532000000000000.00	1.5175	-17.854	7.0256	-0.9263	0	-6.4677	-11.1478	0	-11.3347	-10.4978	-0.0026	-4.3254	-6.3275	-10.8007	-35.9298	-0.601	-14.0811	-11.2731	-35.9298	-35.9298	-35.9298	1.47E+01	1.07E+01
203537000000000000.00	1.5172	-17.863	7.0211	-0.9391	0	-6.4632	-11.1464	0	-11.3308	-10.4982	-0.0027	-4.3399	-6.3328	-10.8094	-35.9298	-0.601	-14.0751	-11.2736	-35.9298	-35.9298	-35.9298	1.47E+01	1.07E+01
203544000000000000.00	1.5172	-17.863	7.0211	-0.954	0	-6.4633	-11.1505	0	-11.3313	-10.4991	-0.0027	-4.3594	-6.3457	-10.8177	-35.9298	-0.6009	-14.0745	-11.2795	-35.9298	-35.9298	-35.9298	1.48E+01	1.07E+01
203549000000000000.00	1.5176	-17.864	7.0211	-0.9677	0	-6.4636	-11.1546	0	-11.3321	-10.5005	-0.0028	-4.3861	-6.361	-10.8381	-35.9298	-0.6009	-14.0749	-11.2855	-35.9298	-35.9298	-35.9298	1.48E+01	1.08E+01
203554000000000000.00	1.5176	-17.864	7.0211	-0.9816	0	-6.4637	-11.1585	0	-11.3326	-10.5008	-0.0029	-4.4066	-6.3741	-10.8478	-35.9298	-0.6009	-14.0743	-11.2904	-35.9298	-35.9298	-35.9298	1.48E+01	1.08E+01
203558000000000000.00	1.518	-17.864	7.0211	-0.9922	0	-6.464	-11.1614	0	-11.3332	-10.502	-0.0029	-4.4285	-6.3857	-10.8648	-35.9298	-0.6009	-14.0745	-11.2948	-35.9298	-35.9298	-35.9298	1.48E+01	1.08E+01
203563000000000000.00	1.518	-17.864	7.0211	-1.0033	0	-6.4641	-11.1646	0	-11.3337	-10.5022	-0.003	-4.4452	-6.3963	-10.8724	-35.9298	-0.6009	-14.0737	-11.299	-35.9298	-35.9298	-35.9298	1.49E+01	1.08E+01
203567000000000000.00	1.518	-17.864	7.0211	-1.0138	0	-6.4642	-11.1678	0	-11.3342	-10.5031	-0.003	-4.4658	-6.4083	-10.8871	-35.9298	-0.6009	-14.0734	-11.3037	-35.9298	-35.9298	-35.9298	1.49E+01	1.08E+01
203572000000000000.00	1.5185	-17.865	7.0211	-1.0237	0	-6.4645	-11.1709	0	-11.3349	-10.5047	-0.0031	-4.4911	-6.4215	-10.9092	-35.9298	-0.6009	-14.074	-11.3085	-35.9298	-35.9298	-35.9298	1.49E+01	1.08E+01
203577000000000000.00	1.5185	-17.865	7.0211	-1.0347	0	-6.4646	-11.1746	0	-11.3354	-10.5048	-0.0031	-4.5109	-6.4338	-10.92	-35.9298	-0.6009	-14.0732	-11.3132	-35.9298	-35.9298	-35.9298	1.49E+01	1.09E+01
203581000000000000.00	1.5185	-17.865	7.0211	-1.0447	0	-6.4648	-11.1777	0	-11.3361	-10.5057	-0.0032	-4.5336	-6.4465	-10.9376	-35.9298	-0.6009	-14.0728	-11.3177	-35.9298	-35.9298	-35.9298	1.50E+01	1.09E+01
203586000000000000.00	1.519	-17.866	7.0211	-1.0533	0	-6.4651	-11.1805	0	-11.3367	-10.5073	-0.0032	-4.5589	-6.4592	-10.9605	-35.9298	-0.6009	-14.0732	-11.3223	-35.9298	-35.9298	-35.9298	1.50E+01	1.09E+01
203590000000000000.00	1.519	-17.866	7.0211	-1.0633	0	-6.4652	-11.1839	0	-11.3373	-10.5075	-0.0033	-4.579	-6.4712	-10.9726	-35.9298	-0.6009	-14.0722	-11.3266	-35.9298	-35.9298	-35.9298	1.50E+01	1.09E+01
203595000000000000.00	1.519	-17.866	7.0211	-1.0722	0	-6.4653	-11.1869	0	-11.3379	-10.5084	-0.0033	-4.6019	-6.4836	-10.9912	-35.9298	-0.6009	-14.0716	-11.3311	-35.9298	-35.9298	-35.9298	1.50E+01	1.09E+01
203599000000000000.00	1.5195	-17.867	7.0211	-1.08	0	-6.4657	-11.1898	0	-11.3386	-10.5099	-0.0034	-4.6279	-6.4966	-11.0154	-35.9298	-0.601	-14.0721	-11.3356	-35.9298	-35.9298	-35.9298	1.51E+01	1.10E+01
203604000000000000.00	1.5195	-17.867	7.0211	-1.0895	0	-6.4658	-11.1932	0	-11.3392	-10.5102	-0.0034	-4.6495	-6.5091	-11.0295	-35.9298	-0.601	-14.0708	-11.34	-35.9298	-35.9298	-35.9298	1.51E+01	1.10E+01
203608000000000000.00	1.5195	-17.867	7.0211	-1.0977	0	-6.4659	-11.1962	0	-11.3398	-10.5111	-0.0035	-4.6736	-6.5218	-11.0499	-35.9298	-0.601	-14.0703	-11.3444	-35.9298	-35.9298	-35.9298	1.51E+01	1.10E+01
203613000000000000.00	1.52	-17.868	7.0211	-1.1047	0	-6.4662	-11.1991	0	-11.3405	-10.5125	-0.0035	-4.6999	-6.5347	-11.0748	-35.9298	-0.6011	-14.0704	-11.3489	-35.9298	-35.9298	-35.9298	1.52E+01	1.10E+01
203617000000000000.00	1.52	-17.868	7.0211	-1.1135	0	-6.4663	-11.2023	0	-11.3411	-10.5129	-0.0036	-4.7222	-6.5471	-11.0901	-35.9298	-0.6011	-14.0688	-11.3533	-35.9298	-35.9298	-35.9298	1.52E+01	1.10E+01
203621000000000000.00	1.52	-17.868	7.0211	-1.1207	0	-6.4664	-11.2057	0	-11.3417	-10.5134	-0.0036	-4.7448	-6.559	-11.1086	-35.9298	-0.6011	-14.0682	-11.3577	-35.9298	-35.9298	-35.9298	1.52E+01	1.11E+01
203626000000000000.00	1.5205	-17.869	7.0211	-1.1278	0	-6.4667	-11.2083	0	-11.3425	-10.5153	-0.0037	-4.7746	-6.5735	-11.1384	-35.9298	-0.6012	-14.0681	-11.3623	-35.9298	-35.9298	-35.9298	1.52E+01	1.11E+01
203631000000000000.00	1.5205	-17.869	7.0211	-1.1363	0	-6.4669	-11.2117	0	-11.3431	-10.5156	-0.0037	-4.7984	-6.5865	-11.1556	-35.9298	-0.6013	-14.0665	-11.3667	-35.9298	-35.9298	-35.9298	1.53E+01	1.11E+01
203635000000000000.00	1.5205	-17.869	7.0211	-1.1428	0	-6.4669	-11.2149	0	-11.3437	-10.5162	-0.0038	-4.8213	-6.5983	-11.1747	-35.9298	-0.6013	-14.0656	-11.371	-35.9298	-35.9298	-35.9298	1.53E+01	1.11E+01
203639000000000000.00	1.521	-17.87	7.0211	-1.1492	0	-6.4673	-11.2175	0	-11.3445	-10.5179	-0.0038	-4.8503	-6.6121	-11.2037	-35.9298	-0.6014	-14.0652	-11.3755	-35.9298	-35.9298	-35.9298	1.53E+01	1.11E+01
203644000000000000.00	1.521	-17.87	7.0211	-1.1571	0	-6.4674	-11.2208	0	-11.3452	-10.5184	-0.0039	-4.8752	-6.6254	-11.2228	-35.9298	-0.6015	-14.0634	-11.38	-35.9298	-35.9298	-35.9298	1.53E+01	1.12E+01
203648000000000000.00	1.521	-17.87	7.0211	-1.1633	0	-6.4675	-11.2242	0	-11.3458	-10.5189	-0.0039	-4.899	-6.6376	-11.2431	-35.9298	-0.6016	-14.0622	-11.3844	-35.9298	-35.9298	-35.9298	1.54E+01	1.12E+01
203653000000000000.00	1.5214	-17.871	7.0211	-1.1692	0	-6.4679	-11.2269	0	-11.3466	-10.5207	-0.004	-4.9288	-6.6517	-11.2731	-35.9298	-0.6017	-14.0616	-11.389	-35.9298	-35.9298	-35.9298	1.54E+01	1.12E+01
203658000000000000.00	1.5214	-17.871	7.0211	-1.1765	0	-6.468	-11.2306	0	-11.3472	-10.5207	-0.004	-4.9522	-6.6643	-11.29	-35.9298	-0.6017	-14.0597	-11.3935	-35.9298	-35.9298	-35.9298	1.54E+01	1.12E+01
203662000000000000.00	1.5214	-17.871	7.0211	-1.1828	0	-6.4681	-11.2337	0	-11.348	-10.5217	-0.0041	-4.9789	-6.6775	-11.3141	-35.9298	-0.6019	-14.0579	-11.3981	-35.9298	-35.9298	-35.9298	1.54E+01	1.12E+01
203667000000000000.00	1.5219	-17.872	7.0211	-1.1883	0	-6.4684	-11.2366	0	-11.3488	-10.5238	-0.0041	-5.0097	-6.6921	-11.3457	-35.9298	-0.602	-14.0539	-11.4073	-35.9298	-35.9298	-35.9298	1.55E+01	1.12E+01
203672000000000000.00	1.5219	-17.872	7.0211	-1.1952	0	-6.4685	-11.2402	0	-11.3494	-10.5238	-0.0042	-5.0333	-6.7045	-11.3629	-35.9298	-0.6021	-14.0518	-11.4117	-35.9298	-35.9298	-35.9298	1.55E+01	1.13E+01
203676000000000000.00	1.5219	-17.872	7.0211	-1.201	0	-6.4687	-11.2433	0	-11.3502	-10.5248	-0.0042	-5.06	-6.7176	-11.3874	-35.9298	-0.6022	-14.0498	-11.4163	-35.9298	-35.9298	-35.9298	1.55E+01	1.13E+01
203681000000000000.00	1.5217	-17.881	7.0167	-1.2077	0	-6.4643	-11.2417	0	-11.3464	-10.5251	-0.0043	-5.0819	-6.7242	-11.4089	-35.9298	-0.6023	-14.0428	-11.4166	-35.9298	-35.9298	-35.9298	1.56E+01	1.13E+01
203687000000000000.00	1.5217	-17.881	7.0167	-1.215	0	-6.4644	-11.2457	0	-11.3472	-10.5257	-0.0043	-5.1101	-6.7385	-11.4312	-35.9298	-0.6025	-14.04	-11.4222	-35.9298	-35.9298	-35.9298	1.56E+01	1.13E+01
203693000000000000.00	1.5221	-17.882	7.0167	-1.2208	0	-6.4647	-11.2494	0	-11.3482	-10.5275	-0.0044	-5.1475	-6.7562	-11.4696	-35.9298	-0.6027	-14.0378	-11.428	-35.9298	-35.9298	-35.9298	1.56E+01	1.14E+01
203698000000000000.00	1.5221	-17.882	7.0167	-1.2278	0	-6.4648	-11.2534	0	-11.3489	-10.5274	-0.0044	-5.1739	-6.7697	-11.4893	-35.9298	-0.6028	-14.0351	-11.4328	-35.9298	-35.9298	-35.9298	1.56E+01	1.14E+01
203702000000000000.00	1.5224	-17.882	7.0167	-1.2322	0	-6.4652	-11.2561	0	-11.3497	-10.5289	-0.0045	-5.2032	-6.7832	-11.5198	-35.9298	-0.6031	-14.0332	-11.4373	-35.9298	-35.9298	-35.9298	1.57E+01	1.14E+01
203707000000000000.00	1.5224	-17.883	7.0167	-1.2382	0	-6.4653	-11.2595	0	-11.3503	-10.5291	-0.0045	-5.2262	-6.7948	-11.5373	-35.9298	-0.6032	-14.0305	-11.4418	-35.9298	-35.9298	-35.9298	1.57E+01	1.14E+01
203712000000000000.00	1.5224	-17.883	7.0167	-1.2436	0	-6.4654	-11.263	0	-11.3511	-10.53	-0.0046	-5.254	-6.8082	-11.5631	-35.9298	-0.6034	-14.0278	-11.4468	-35.9298	-35.9298	-35.9298	1.57E+01	1.14E+01
203718000000000000.00	1.5229	-17.883	7.0167	-1.2482	0	-6.4658	-11.2664	0	-11.352	-10.5315	-0.0046	-5.2865	-6.8233	-11.5961	-35.9298	-0.6036	-14.0255	-11.4521	-35.9298	-35.9298	-35.9298	1.58E+01	1.15E+01
203723000000000000.00	1.5229	-17.884	7.0167	-1.2547	0	-6.4659	-11.2704	0	-11.3527	-10.5315	-0.0046	-5.3129	-6.8365	-11.6165	-35.9298	-0.6038	-14.0222	-11.4572	-35.9298	-35.9298	-35.9298	1.58E+01	1.15E+01
203728000000000000.00	1.5233	-17.884	7.0167	-1.2589	0	-6.4663	-11.2737	0	-11.3536	-10.533	-0.0047	-5.3441	-6.8509	-11.6486	-35.9298	-0.6041	-14.0195	-11.4624	-35.9298	-35.9298	-35.9298	1.58E+01	1.15E+01
203734000000000000.00	1.5233	-17.884	7.0167	-1.2651	0	-6.4664	-11.2776	0	-11.3543	-10.5331	-0.0047	-5.3697	-6.8635	-11.6686	-35.9298	-0.6043	-14.0161	-11.4675	-35.9298	-35.9298	-35.9298	1.59E+01	1.15E+01
203739000000000000.00	1.5236	-17.885	7.0167	-1.2693	0	-6.4667	-11.2811	0	-11.3552	-10.5345	-0.0048	-5.4008	-6.8777	-11.7003	-35.9298	-0.6046	-14.0131	-11.4729	-35.9298	-35.9298	-35.9298	1.59E+01	1.15E+01
203745000000000000.00	1.5236	-17.885	7.0167	-1.2755	0	-6.4669	-11.2851	0	-11.3559	-10.5346	-0.0048	-5.4271	-6.8906	-11.7211	-35.9298	-0.6048	-14.0094	-11.4782	-35.9298	-35.9298	-35.9298	1.59E+01	1.16E+01
203750000000000000.00	1.524	-17.886	7.0167	-1.2797	0	-6.4672	-11.2888	0	-11.3567	-10.5359	-0.0048	-5.4588	-6.905	-11.7532	-35.9298	-0.6052	-14.0061	-11.4838	-35.9298	-35.9298	-35.9298	1.60E+01	1.16E+01
203756000000000000.00	1.524	-17.886	7.0167	-1.2858	0	-6.4674	-11.2929	0	-11.3574	-10.5361	-0.0049	-5.4852	-6.9178	-11.7741	-35.9298	-0.6054	-14.0021	-11.4894	-35.9298	-35.9298	-35.9298	1.60E+01	1.16E+01
203762000000000000.00	1.5243	-17.886	7.0167	-1.29	0	-6.4677	-11.2967	0	-11.3583	-10.5373	-0.0049	-5.5167	-6.932	-11.8058	-35.9298	-0.6058	-13.9984	-11.4951	-35.9298	-35.9298	-35.9298	1.60E+01	1.16E+01
203768000000000000.00	1.5243	-17.887	7.0167	-1.2961	0	-6.4679	-11.3009	0	-11.359	-10.5376	-0.0049	-5.5431	-6.9446	-11.8267	-35.9298	-0.6061	-13.9942	-11.5008	-35.9298	-35.9298	-35.9298	1.61E+01	1.17E+01
203774000000000000.00	1.5247	-17.887	7.0167	-1.3003	0	-6.4683	-11.3048	0	-11.3599	-10.5387	-0.005	-5.5746	-6.9586	-11.8582	-35.9298	-0.6065	-13.9902	-11.5068	-35.9298	-35.9298	-35.9298	1.61E+01	1.17E+01
203780000000000000.00	1.5247	-17.887	7.0167	-1.3064	0	-6.4684	-11.3092	0	-11.3606	-10.539	-0.005	-5.6012	-6.9712	-11.8793	-35.9298	-0.6068	-13.9857	-11.5128	-35.9298	-35.9298	-35.9298	1.61E+01	1.17E+01
203787000000000000.00	1.5251	-17.888	7.0167	-1.3106	0	-6.4688	-11.3133	0	-11.3614	-10.54	-0.005	-5.6327	-6.9851	-11.9105	-35.9298	-0.6073	-13.9813	-11.519	-35.9298	-35.9298	-35.9298	1.62E+01	1.17E+01
203793000000000000.00	1.5251	-17.888	7.0167	-1.3168	0	-6.469	-11.3177	0	-11.3621	-10.5403	-0.005	-5.6592	-6.9975	-11.9315	-35.9298	-0.6076	-13.9765	-11.5252	-35.9298	-35.9298	-35.9298	1.62E+01	1.18E+01
203800000000000000.00	1.5255	-17.889	7.0167	-1.3211	0	-6.4694	-11.322	0	-11.363	-10.5414	-0.0051	-5.6905	-7.0111	-11.9623	-35.9298	-0.6081	-13.9717	-11.5318	-35.9298	-35.9298	-35.9298	1.62E+01	1.18E+01
203807000000000000.00	1.5255	-17.889	7.0167	-1.3274	0	-6.4696	-11.3266	0	-11.3636	-10.5417	-0.0051	-5.717	-7.0233	-11.9832	-35.9298	-0.6085	-13.9666	-11.5383	-35.9298	-35.9298	-35.9298	1.63E+01	1.18E+01
203814000000000000.00	1.5259	-17.89	7.0167	-1.3317	0	-6.47	-11.331	0	-11.3645	-10.5427	-0.0051	-5.7482	-7.0366	-12.0135	-35.9298	-0.6091	-13.9614	-11.5452	-35.9298	-35.9298	-35.9298	1.63E+01	1.19E+01
203821000000000000.00	1.5259	-17.89	7.0167	-1.3381	0	-6.4702	-11.3357	0	-11.3651	-10.5431	-0.0051	-5.7746	-7.0485	-12.0343	-35.9298	-0.6095	-13.956	-11.552	-35.9298	-35.9298	-35.9298	1.64E+01	1.19E+01
203829000000000000.00	1.5264	-17.891	7.0167	-1.3426	0	-6.4707	-11.3404	0	-11.3659	-10.5444	-0.0051	-5.8056	-7.0616	-12.064	-35.9298	-0.6101	-13.9486	-11.5635	-35.9298	-35.9298	-35.9298	1.64E+01	1.19E+01
203837000000000000.00	1.5264	-17.891	7.0167	-1.3491	0	-6.4709	-11.3453	0	-11.3666	-10.5449	-0.0051	-5.8317	-7.0731	-12.0845	-35.9298	-0.6106	-13.9429	-11.5708	-35.9298	-35.9298	-35.9298	1.64E+01	1.20E+01
203845000000000000.00	1.5262	-17.9	7.0122	-1.3554	0	-6.4667	-11.3454	0	-11.3629	-10.5446	-0.0051	-5.855	-7.079	-12.1054	-35.9298	-0.6112	-13.9319	-11.574	-35.9298	-35.9298	-35.9298	1.65E+01	1.20E+01
203855000000000000.00	1.5262	-17.9	7.0122	-1.3626	0	-6.4669	-11.3509	0	-11.3636	-10.5457	-0.0051	-5.8839	-7.0914	-12.1284	-35.9298	-0.6118	-13.9252	-11.583	-35.9298	-35.9298	-35.9298	1.66E+01	1.20E+01
203865000000000000.00	1.5267	-17.901	7.0122	-1.3684	0	-6.4675	-11.3568	0	-11.3645	-10.5467	-0.0051	-5.9197	-7.1058	-12.1615	-35.9298	-0.6126	-13.9175	-11.5927	-35.9298	-35.9298	-35.9298	1.66E+01	1.21E+01
203873000000000000.00	1.5267	-17.901	7.0122	-1.3756	0	-6.4678	-11.3623	0	-11.3651	-10.5473	-0.0051	-5.9464	-7.117	-12.1818	-35.9298	-0.6133	-13.9107	-11.6011	-35.9298	-35.9298	-35.9298	1.67E+01	1.21E+01
203882000000000000.00	1.5272	-17.902	7.0122	-1.3804	0	-6.4683	-11.3671	0	-11.3658	-10.5483	-0.0051	-5.9744	-7.1279	-12.2074	-35.9298	-0.614	-13.9042	-11.6094	-35.9298	-35.9298	-35.9298	1.67E+01	1.21E+01
203891000000000000.00	1.5272	-17.902	7.0122	-1.3871	0	-6.4686	-11.3721	0	-11.3664	-10.5494	-0.005	-5.9978	-7.1375	-12.2254	-35.9298	-0.6146	-13.8978	-11.6179	-35.9298	-35.9298	-35.9298	1.68E+01	1.22E+01
203902000000000000.00	1.5278	-17.903	7.0122	-1.3926	0	-6.4691	-11.3774	0	-11.3671	-10.5507	-0.005	-6.0267	-7.1483	-12.2512	-35.9298	-0.6155	-13.8903	-11.6277	-35.9298	-35.9298	-35.9298	1.68E+01	1.22E+01
203913000000000000.00	1.5278	-17.903	7.0122	-1.4002	0	-6.4694	-11.3831	0	-11.3677	-10.5521	-0.005	-6.052	-7.1582	-12.2703	-35.9298	-0.6162	-13.8828	-11.6378	-35.9298	-35.9298	-35.9298	1.69E+01	1.23E+01
203925000000000000.00	1.5284	-17.904	7.0122	-1.406	0	-6.4701	-11.3888	0	-11.3685	-10.5536	-0.0049	-6.081	-7.1686	-12.2956	-35.9298	-0.6172	-13.8746	-11.6486	-35.9298	-35.9298	-35.9298	1.70E+01	1.23E+01
203937000000000000.00	1.5284	-17.905	7.0122	-1.4137	0	-6.4704	-11.3944	0	-11.369	-10.5553	-0.0049	-6.1046	-7.1775	-12.3131	-35.9298	-0.618	-13.8669	-11.6593	-35.9298	-35.9298	-35.9298	1.70E+01	1.24E+01
203949000000000000.00	1.529	-17.906	7.0122	-1.4198	0	-6.4711	-11.4001	0	-11.3697	-10.5572	-0.0048	-6.1318	-7.1868	-12.3363	-35.9298	-0.619	-13.8583	-11.671	-35.9298	-35.9298	-35.9298	1.71E+01	1.24E+01
203962000000000000.00	1.5294	-17.907	7.0122	-1.4269	0	-6.4716	-11.4059	0	-11.3703	-10.5593	-0.0047	-6.1563	-7.1951	-12.3556	-35.9298	-0.6199	-13.8498	-11.6829	-35.9298	-35.9298	-35.9298	1.72E+01	1.25E+01
203976000000000000.00	1.5297	-17.907	7.0122	-1.4338	0	-6.4721	-11.4114	0	-11.3708	-10.5617	-0.0046	-6.1792	-7.2027	-12.3734	-35.9298	-0.6209	-13.8414	-11.6949	-35.9298	-35.9298	-35.9298	1.72E+01	1.25E+01
203989000000000000.00	1.53	-17.908	7.0122	-1.4406	0	-6.4726	-11.4166	0	-11.3713	-10.5641	-0.0046	-6.2004	-7.2095	-12.3898	-35.9298	-0.6218	-13.8333	-11.7069	-35.9298	-35.9298	-35.9298	1.73E+01	1.26E+01
204002000000000000.00	1.5304	-17.909	7.0122	-1.4472	0	-6.4731	-11.4216	0	-11.3718	-10.5667	-0.0045	-6.22	-7.2156	-12.4047	-35.9298	-0.6227	-13.8254	-11.7189	-35.9298	-35.9298	-35.9298	1.74E+01	1.26E+01
204016000000000000.00	1.5307	-17.91	7.0122	-1.4535	0	-6.4736	-11.4263	0	-11.3722	-10.5696	-0.0044	-6.2381	-7.221	-12.4184	-35.9298	-0.6236	-13.8177	-11.731	-35.9298	-35.9298	-35.9298	1.75E+01	1.27E+01
204030000000000000.00	1.5311	-17.911	7.0122	-1.4597	0	-6.4741	-11.4309	0	-11.3726	-10.573	-0.0043	-6.255	-7.2259	-12.4312	-35.9298	-0.6244	-13.809	-11.7477	-35.9298	-35.9298	-35.9298	1.75E+01	1.28E+01
204044000000000000.00	1.5308	-17.92	7.0076	-1.4672	0	-6.4697	-11.4305	0	-11.3684	-10.575	-0.0042	-6.2654	-7.2248	-12.4375	-35.9298	-0.6252	-13.7962	-11.7557	-35.9298	-35.9298	-35.9298	1.76E+01	1.28E+01
204060000000000000.00	1.5311	-17.92	7.0076	-1.4734	0	-6.4702	-11.4347	0	-11.3687	-10.579	-0.0041	-6.2807	-7.2288	-12.4489	-35.9298	-0.626	-13.7888	-11.7691	-35.9298	-35.9298	-35.9298	1.77E+01	1.29E+01
204076000000000000.00	1.5315	-17.921	7.0076	-1.4793	0	-6.4706	-11.4389	0	-11.3691	-10.5832	-0.0041	-6.2951	-7.2326	-12.4599	-35.9298	-0.6268	-13.7814	-11.7827	-35.9298	-35.9298	-35.9298	1.78E+01	1.29E+01
204092000000000000.00	1.5319	-17.922	7.0076	-1.4849	0	-6.4711	-11.4427	0	-11.3694	-10.5878	-0.004	-6.3083	-7.2358	-12.4701	-35.9298	-0.6276	-13.7745	-11.7965	-35.9298	-35.9298	-35.9298	1.79E+01	1.30E+01
204109000000000000.00	1.5323	-17.923	7.0076	-1.4904	0	-6.4716	-11.4464	0	-11.3697	-10.5929	-0.0039	-6.3206	-7.2388	-12.4798	-35.9298	-0.6284	-13.7677	-11.811	-35.9298	-35.9298	-35.9298	1.80E+01	1.31E+01
204128000000000000.00	1.5327	-17.924	7.0076	-1.4958	0	-6.4721	-11.45	0	-11.37	-10.5987	-0.0038	-6.3323	-7.2415	-12.4894	-35.9298	-0.6291	-13.7609	-11.8265	-35.9298	-35.9298	-35.9298	1.81E+01	1.32E+01
204149000000000000.00	1.5332	-17.925	7.0076	-1.5011	0	-6.4726	-11.4535	0	-11.3703	-10.6052	-0.0037	-6.3435	-7.2439	-12.4988	-35.9298	-0.6298	-13.7542	-11.8432	-35.9298	-35.9298	-35.9298	1.82E+01	1.32E+01
204171000000000000.00	1.5336	-17.926	7.0076	-1.5062	0	-6.4731	-11.4568	0	-11.3706	-10.6125	-0.0036	-6.3541	-7.2461	-12.5081	-35.9298	-0.6305	-13.7476	-11.8609	-35.9298	-35.9298	-35.9298	1.83E+01	1.33E+01
204195000000000000.00	1.5341	-17.928	7.0076	-1.5112	0	-6.4737	-11.46	0	-11.3708	-10.6207	-0.0035	-6.3639	-7.2481	-12.5173	-35.9298	-0.6312	-13.7413	-11.8801	-35.9298	-35.9298	-35.9298	1.85E+01	1.34E+01
204223000000000000.00	1.5347	-17.929	7.0076	-1.516	0	-6.4742	-11.463	0	-11.3711	-10.6301	-0.0034	-6.3732	-7.2498	-12.5267	-35.9298	-0.6319	-13.7351	-11.9012	-35.9298	-35.9298	-35.9298	1.86E+01	1.35E+01
204254000000000000.00	1.5353	-17.93	7.0076	-1.5206	0	-6.4748	-11.4659	0	-11.3714	-10.6409	-0.0034	-6.3819	-7.2514	-12.5363	-35.9298	-0.6325	-13.7291	-11.9249	-35.9298	-35.9298	-35.9298	1.88E+01	1.37E+01
204290000000000000.00	1.5353	-17.94	7.0031	-1.5265	0	-6.4707	-11.4641	0	-11.3671	-10.6518	-0.0033	-6.3852	-7.2477	-12.5412	-35.9298	-0.6331	-13.7167	-11.952	-35.9298	-35.9298	-35.9298	1.90E+01	1.38E+01
204334000000000000.00	1.5361	-17.942	7.0031	-1.5308	0	-6.4713	-11.4667	0	-11.3673	-10.6672	-0.0032	-6.3929	-7.2489	-12.5522	-35.9298	-0.6337	-13.7112	-11.9841	-35.9298	-35.9298	-35.9298	1.93E+01	1.40E+01
204388000000000000.00	1.537	-17.944	7.0031	-1.5346	0	-6.4721	-11.4691	0	-11.3676	-10.6856	-0.0031	-6.3999	-7.2499	-12.5643	-35.9298	-0.6342	-13.706	-12.0221	-35.9298	-35.9298	-35.9298	1.96E+01	1.42E+01
204456000000000000.00	1.5381	-17.947	7.0031	-1.5379	0	-6.4729	-11.4712	0	-11.3678	-10.7081	-0.0031	-6.4061	-7.2508	-12.5779	-35.9298	-0.6347	-13.7016	-12.069	-35.9298	-35.9298	-35.9298	1.99E+01	1.45E+01
204545000000000000.00	1.5394	-17.951	7.0031	-1.5405	0	-6.4739	-11.473	0	-11.3681	-10.7361	-0.003	-6.4115	-7.2514	-12.5935	-35.9298	-0.6351	-13.6979	-12.1283	-35.9298	-35.9298	-35.9298	2.04E+01	1.49E+01
204661000000000000.00	1.5404	-17.964	6.998	-1.5439	0	-6.4698	-11.4694	0	-11.3633	-10.7669	-0.0029	-6.4105	-7.2463	-12.6048	-35.9298	-0.6355	-13.6877	-12.2032	-35.9298	-35.9298	-35.9298	2.11E+01	1.53E+01
204811000000000000.00	1.5424	-17.97	6.998	-1.5449	0	-6.4711	-11.4703	0	-11.3635	-10.8052	-0.0029	-6.4136	-7.2464	-12.6228	-35.9298	-0.6357	-13.6861	-12.2969	-35.9298	-35.9298	-35.9298	2.19E+01	1.59E+01
