  20190923 # magic number
########################################################################
#
# Ionization potentials of all ions of all natural elements.
#
# Description of the columns:
#
# column 1 : element number (H = 1, He = 2, etc.)
# column 2 : charge before ionization (neutral = 0, etc)
# column 3 : ionization potential in cm^-1
# column 4 : uncertainty in ionization potential in cm^-1; 0, if unknown
# column 5 : literature reference, see bottom of file
# column 6 : spectrum of the ion before ionization
# column 7 : configuration of the ion after ionization
#
########################################################################
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4917&comment_code=&amp;element=Zr&amp;spectr_charge=12&amp;ref=4917&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Eleven-Times Ionized Zirconium (Zr XII)
# PUBCON  Authors: J. Reader and N. Acquista
# PUBCON  Journal: J. Opt. Soc. Am. 69, 1659–1662 (1979)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.69.001659
#
# PUB     Refcode: L4979 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4979&comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=E
# PUBCON    Title: Bound, 7snp ^{1}P°_{1} Series in Ra I: Measurements and Predictions
# PUBCON  Authors: J. A. Armstrong, J. J. Wynne and F. S. Tomkins
# PUBCON  Journal: J. Phys. B 13, L133–L137 (1980)
# PUBCON      DOI: https://doi.org/10.1088/0022-3700/13/5/002
#
# PUB     Refcode: L4980 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4980&comment_code=&amp;element=Yb&amp;spectr_charge=1&amp;ref=4980&amp;type=E
# PUBCON    Title: Highly Excited Levels of Neutral Ytterbium II. Multichannel Quantum Defect Analysis of Odd- and Even-Parity Spectra
# PUBCON  Authors: M. Aymar, A. Débarre and O. Robaux
# PUBCON  Journal: J. Phys. B 13, 1089–1109 (1980)
# PUBCON      DOI: https://doi.org/10.1088/0022-3700/13/6/016
#
# PUB     Refcode: L4995 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4995&comment_code=&amp;element=Mg&amp;spectr_charge=3&amp;ref=4995&amp;type=E
# PUBCON    Title: Energy Levels of Magnesium, Mg I through Mg XII
# PUBCON  Authors: W. C. Martin and R. Zalubas
# PUBCON  Journal: J. Phys. Chem. Ref. Data 9, 1–58 (1980)
# PUBCON      DOI: https://doi.org/10.1063/1.555617
#
# PUB     Refcode: L4998 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=4998&comment_code=&amp;element=Nb&amp;spectr_charge=13&amp;ref=4998&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Twelve-Times Ionized Niobium (Nb XIII)
# PUBCON  Authors: J. Reader and N. Acquista
# PUBCON  Journal: J. Opt. Soc. Am. 70, 317–321 (1980)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.70.000317
#
# PUB     Refcode: L5141 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5141&comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=E
# PUBCON    Title: The Spectrum of Singly Ionized Scandium, Sc II
# PUBCON  Authors: S. Johansson and U. Litzén
# PUBCON  Journal: Phys. Scr. 22, 49–60 (1980)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/22/1/007
#
# PUB     Refcode: L5144 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5144&comment_code=&amp;element=Cu&amp;spectr_charge=4&amp;ref=5144&amp;type=E
# PUBCON    Title: Extended Analysis of Cu IV; The Wavelength Region 700–1200 Å
# PUBCON  Authors: E. Meinders and P. Uijlings
# PUBCON  Journal: Physica B+C 100, 389–403 (1980)
# PUBCON      DOI: https://doi.org/10.1016/0378-4363(80)90025-X
#
# PUB     Refcode: L5148 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5148&comment_code=&amp;element=P&amp;spectr_charge=1&amp;ref=5148&amp;type=E
# PUBCON    Title: The Spectrum and Term Analysis of Neutral Phosphorus, P I
# PUBCON  Authors: N. Svendenius
# PUBCON  Journal: Phys. Scr. 22, 240–287 (1980)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/22/3/010
#
# PUB     Refcode: L5223 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5223&comment_code=&amp;element=Mn&amp;spectr_charge=7&amp;ref=5223&amp;type=E
# PUBCON    Title: Spectra of Mn VII–Cu XI Ions of the K I Isoelectronic Series
# PUBCON  Authors: A. A. Ramonas and A. N. Ryabtsev
# PUBCON  Journal: Opt. Spektrosk. 48(4), 631–638 (1980) (Russ.)
#
# PUB     Refcode: L526 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=526&comment_code=&amp;element=F&amp;spectr_charge=1&amp;ref=526&amp;type=E
# PUBCON    Title: On the Identification of Ar X and Ar XIV in the Solar Corona and the Origin of the Unidentified Coronal Lines
# PUBCON  Authors: B. Edlén
# PUBCON  Journal: Sol. Phys. 9, 439–445 (1969)
# PUBCON      DOI: https://doi.org/10.1007/BF02391668
#
# PUB     Refcode: L5267 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5267&comment_code=&amp;element=Fe&amp;spectr_charge=7&amp;ref=5267&amp;type=E
# PUBCON    Title: Term Analysis of Fe VII
# PUBCON  Authors: J. O. Ekberg
# PUBCON  Journal: Phys. Scr. 23, 7–20 (1981)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/23/1/002
#
# PUB     Refcode: L5287 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5287&comment_code=&amp;element=Y&amp;spectr_charge=7&amp;ref=5287&amp;type=E
# PUBCON    Title: 4s^{2}4p^{3}-4s4p^{4} and 4s^{2}4p^{3}-4s^{2}4p^{2}5s Transitions in Y VII, Zr VIII, Nb IX, and Mo X
# PUBCON  Authors: J. Reader and N. Acquista
# PUBCON  Journal: J. Opt. Soc. Am. 71, 434–441 (1981)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.71.000434
#
# PUB     Refcode: L5322 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5322&comment_code=&amp;element=Sr&amp;spectr_charge=10&amp;ref=5322&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Nine-Times Ionized Strontium (Sr X)
# PUBCON  Authors: N. Acquista and J. Reader
# PUBCON  Journal: J. Opt. Soc. Am. 71, 569–573 (1981)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.71.000569
#
# PUB     Refcode: L5339 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5339&comment_code=&amp;element=As&amp;spectr_charge=5&amp;ref=5339&amp;type=E
# PUBCON    Title: Beam-Foil Spectroscopy of As III, IV and V
# PUBCON  Authors: E. H. Pinnington, J. L. Bahr, J. A. Kernahan and D. J. G. Irwin
# PUBCON  Journal: J. Phys. B 14, 1291–1301 (1981)
# PUBCON      DOI: https://doi.org/10.1088/0022-3700/14/8/014
#
# PUB     Refcode: L5432 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5432&comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=E
# PUBCON    Title: The Spectrum and Term System of Singly Ionized Titanium, Ti II
# PUBCON  Authors: S. Huldt, S. Johansson, U. Litzén and J. F. Wyart
# PUBCON  Journal: Phys. Scr. 25, 401–412 (1982)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/25/2/025
#
# PUB     Refcode: L5437 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5437&comment_code=&amp;element=Nb&amp;spectr_charge=5&amp;ref=5437&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Four-Times-Ionized Niobium
# PUBCON  Authors: D. T. Kagan, J. G. Conway and E. Meinders
# PUBCON  Journal: J. Opt. Soc. Am. 71, 1193–1196 (1981)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.71.001193
#
# PUB     Refcode: L5438 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5438&comment_code=&amp;element=I&amp;spectr_charge=7&amp;ref=5438&amp;type=E
# PUBCON    Title: Ag I Isoelectronic Sequence: Wavelengths and Energy Levels for I VII through La XI
# PUBCON  Authors: V. Kaufman and J. Sugar
# PUBCON  Journal: Phys. Scr. 24, 738–741 (1981)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/24/4/009
#
# PUB     Refcode: L5451 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5451&comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=5451&amp;type=E
# PUBCON    Title: Precise Measurements of ^{39}K nS and nD Energy Levels with an Evacuated Wavemeter
# PUBCON  Authors: C.-J. Lorenzen, K. Niemax and L. R. Pendrill
# PUBCON  Journal: Opt. Commun. 39, 370–374 (1981)
# PUBCON      DOI: https://doi.org/10.1016/0030-4018(81)90225-X
#
# PUB     Refcode: L5473 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5473&comment_code=&amp;element=Ba&amp;spectr_charge=28&amp;ref=5473&amp;type=E
# PUBCON    Title: The Copper Isoelectronic Sequence: Ba^{27+}–W^{45+}
# PUBCON  Authors: J. Reader and G. Luther
# PUBCON  Journal: Phys. Scr. 24, 732–737 (1981)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/24/4/008
#
# PUB     Refcode: L5494 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5494&comment_code=&amp;element=U&amp;spectr_charge=1&amp;ref=5494&amp;type=E
# PUBCON    Title: New Spectroscopic Data on High-Lying Excited Levels of Atomic Uranium
# PUBCON  Authors: A. Coste, R. Avril, P. Blancard, J. Chatelet, D. Lambert, J. Legre, S. Liberman and J. Pinard
# PUBCON  Journal: J. Opt. Soc. Am. 72, 103–109 (1982)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.72.000103
#
# PUB     Refcode: L5498 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5498&comment_code=&amp;element=Cr&amp;spectr_charge=4&amp;ref=5498&amp;type=E
# PUBCON    Title: Extended Analysis of Cr IV
# PUBCON  Authors: J. O. Ekberg and L. Engström
# PUBCON  Journal: Phys. Scr. 25, 611–622 (1982)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/25/5/006
#
# PUB     Refcode: L5501 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5501&comment_code=&amp;element=Y&amp;spectr_charge=4&amp;ref=5501&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Triply Ionized Yttrium (Y IV)
# PUBCON  Authors: G. L. Epstein and J. Reader
# PUBCON  Journal: J. Opt. Soc. Am. 72, 476–492 (1982)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.72.000476
#
# PUB     Refcode: L5532 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5532&comment_code=&amp;element=Ce&amp;spectr_charge=12&amp;ref=5532&amp;type=E
# PUBCON    Title: Ag I Isoelectronic Sequence: Wavelengths and Energy Levels for Ce XII Through Ho XXI and for W XXVIII
# PUBCON  Authors: J. Sugar and V. Kaufman
# PUBCON  Journal: Phys. Scr. 24, 742–746 (1981)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/24/4/010
#
# PUB     Refcode: L5541 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5541&comment_code=&amp;element=Th&amp;spectr_charge=3&amp;ref=5541&amp;type=E
# PUBCON    Title: Extended Analysis of Doubly Ionized Thorium (Th III)
# PUBCON  Authors: J. F. Wyart and V. Kaufman
# PUBCON  Journal: Phys. Scr. 24, 941–952 (1981)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/24/6/006
#
# PUB     Refcode: L5566 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5566&comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=5566&amp;type=E
# PUBCON    Title: Dye Laser Study of the np ^{2}P_{1/2,3/2} Rydberg Series in Neutral Gallium and Indium Atoms
# PUBCON  Authors: J. H. M. Neijzen and A. Dönszelmann
# PUBCON  Journal: Physica B+C 114, 241–250 (1982)
# PUBCON      DOI: https://doi.org/10.1016/0378-4363(82)90043-2
#
# PUB     Refcode: L562 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=562&comment_code=&amp;element=Mn&amp;spectr_charge=2&amp;ref=562&amp;type=E
# PUBCON    Title: Ion
# PUBCON  Authors: L. Iglesias and R. Velasco
# PUBCON  Journal: Publ. Inst. Opt. Madrid (Daza de Valdés), No. 23, 1–228 (1964)
#
# PUB     Refcode: L5644 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5644&comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=5644&amp;type=E
# PUBCON    Title: Determination of Absolute Level Energies of 5sns ^{1}S_{0} and 5snd ^{1}D_{2} Rydberg Series of Sr
# PUBCON  Authors: R. Beigang, K. Lucke, A. Timmermann, P. J. West and D. Frolich
# PUBCON  Journal: Opt. Commun. 42, 19–24 (1982)
# PUBCON      DOI: https://doi.org/10.1016/0030-4018(82)90082-7
#
# PUB     Refcode: L5688 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5688&comment_code=&amp;element=Se&amp;spectr_charge=1&amp;ref=5688&amp;type=E
# PUBCON    Title: Absorption Spectrum of Se I in the Vacuum Ultraviolet Region
# PUBCON  Authors: A. M. Cantu, M. Mazzoni and Y. N. Joshi
# PUBCON  Journal: Phys. Scr. 27, 59–63 (1983)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/27/1/007
#
# PUB     Refcode: L5783 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5783&comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=5783&amp;type=E
# PUBCON    Title: Quantum Defects of the n ^{2}P_{1/2,3/2} Levels in ^{39}K I and ^{85}Rb I
# PUBCON  Authors: C.-J. Lorenzen and K. Niemax
# PUBCON  Journal: Phys. Scr. 27, 300–305 (1983)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/27/4/012
#
# PUB     Refcode: L5789c102 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5789&comment_code=c102&amp;element=Te&amp;spectr_charge=1&amp;ref=5789&amp;type=E
# PUBCON    Title: Rydberg Series in the Absorption Spectrum of Te I Limiting on 5s^{2}5p^{3} ^{4}S°_{3/2} Ionization Limit
# PUBCON  Authors: A. M. Cantú, M. Mazzoni and Y. N. Joshi
# PUBCON  Journal: Phys. Scr. 27, 261–266 (1983)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/27/4/007
# PUBCON  Comment: The value of the ionization energy given in ASD v.4.1.1 has been derived by A. Kramida (unpublished, 2011) from the high members of the 2p<sup>3</sup>(<sup>4</sup>S°)nd <sup>3</sup>D°<sub>3</sub> (n = 12–25) and 2p<sup>3</sup>(<sup>4</sup>S°)nd <sup>5</sup>D°<sub>3</sub> (n = 10–17) measured by Cantú et al.      
#
# PUB     Refcode: L5793 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5793&comment_code=&amp;element=Na&amp;spectr_charge=3&amp;ref=5793&amp;type=E
# PUBCON    Title: Energy Levels of Sodium, Na I through Na XI
# PUBCON  Authors: W. C. Martin and R. Zalubas
# PUBCON  Journal: J. Phys. Chem. Ref. Data 10, 153–196 (1981)
# PUBCON      DOI: https://doi.org/10.1063/1.555637
#
# PUB     Refcode: L5815 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5815&comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5815&amp;type=E
# PUBCON    Title: Energy Levels of Silicon, Si I through Si XIV
# PUBCON  Authors: W. C. Martin and R. Zalubas
# PUBCON  Journal: J. Phys. Chem. Ref. Data 12, 323–380 (1983)
# PUBCON      DOI: https://doi.org/10.1063/1.555685
#
# PUB     Refcode: L582 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=582&comment_code=&amp;element=Pr&amp;spectr_charge=6&amp;ref=582&amp;type=E
# PUBCON    Title: Calculated Ionization Potentials for Multiply Charged Ions
# PUBCON  Authors: T. A. Carlson, C. W. Nestor, Jr., N. Wasserman and J. D. McDowell
# PUBCON  Journal: At. Data Nucl. Data Tables 2, 63–99 (1970)
# PUBCON      DOI: https://doi.org/10.1016/S0092-640X(70)80005-5
#
# PUB     Refcode: L582c99 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=582&comment_code=c99&amp;element=Gd&amp;spectr_charge=18&amp;ref=582&amp;type=E
# PUBCON Crossref: L582
# PUBCON  Comment: Uncertainty has been estimated by A. Kramida (unpublished, 2011) based on comparisons along the isoelectronic sequence.      
#
# PUB     Refcode: L5883 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5883&comment_code=&amp;element=S&amp;spectr_charge=2&amp;ref=5883&amp;type=E
# PUBCON    Title: The Spectrum of Singly Ionized Sulphur, S II
# PUBCON  Authors: J. E. Pettersson
# PUBCON  Journal: Phys. Scr. 28, 421–434 (1983)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/28/3/019
#
# PUB     Refcode: L5953 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5953&comment_code=&amp;element=Ru&amp;spectr_charge=16&amp;ref=5953&amp;type=E
# PUBCON    Title: Spectra and Energy Levels of Ions in the Copper Isoelectronic Sequence from Ru^{15+} to Sn^{21+}
# PUBCON  Authors: J. Reader, N. Acquista and D. Cooper
# PUBCON  Journal: J. Opt. Soc. Am. 73, 1765–1770 (1983)
# PUBCON      DOI: https://doi.org/10.1364/JOSA.73.001765
#
# PUB     Refcode: L5964 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5964&comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=E
# PUBCON    Title: Laser Spectroscopy of High Rydberg States of Light Alkaline-Earth Elements: Be and Mg
# PUBCON  Authors: R. Beigang, D. Schmidt and P. J. West
# PUBCON  Journal: J. Phys. (Paris) Colloques 44, C7-229–C7-237 (1983)
# PUBCON      DOI: https://doi.org/10.1051/jphyscol:1983719
#
# PUB     Refcode: L5984 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=5984&comment_code=&amp;element=Sb&amp;spectr_charge=5&amp;ref=5984&amp;type=E
# PUBCON    Title: Core Polarization, Relaxation, and Relativistic Effects in the First Ionization Potentials for Some Systems in Cu, Ag, and Au Isoelectronic Sequences
# PUBCON  Authors: J. Migdalek and W. E. Baylis
# PUBCON  Journal: Can. J. Phys. 60, 1317–1322 (1982)
# PUBCON      DOI: https://doi.org/10.1139/p82-178
#
# PUB     Refcode: L6098 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6098&comment_code=&amp;element=Si&amp;spectr_charge=4&amp;ref=6098&amp;type=E
# PUBCON    Title: Spectrum and Term System of Trebly Ionized Silicon, Si IV
# PUBCON  Authors: Y. G. Toresson
# PUBCON  Journal: Ark. Fys. (Stockholm) 17(12), 179–192 (1960)
#
# PUB     Refcode: L6168 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6168&comment_code=&amp;element=Se&amp;spectr_charge=7&amp;ref=6168&amp;type=E
# PUBCON    Title: Extended Analyses of Se VII and Se VIII
# PUBCON  Authors: Th. A. M. van Kleef and Y. N. Joshi
# PUBCON  Journal: J. Opt. Soc. Am. B 1, 271–278 (1984)
# PUBCON      DOI: https://doi.org/10.1364/JOSAB.1.000271
#
# PUB     Refcode: L6247 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6247&comment_code=&amp;element=Bi&amp;spectr_charge=1&amp;ref=6247&amp;type=E
# PUBCON    Title: Investigation of the 6p^{2}(^{3}P_{0})np Rydberg Series of Bismuth by Multiphoton Excitation
# PUBCON  Authors: B. Bühler, C. Cremer and G. Gerber
# PUBCON  Journal: Z. Phys. A 320, 71–79 (1985)
# PUBCON      DOI: https://doi.org/10.1007/BF01411927
#
# PUB     Refcode: L6264 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6264&comment_code=&amp;element=Rb&amp;spectr_charge=9&amp;ref=6264&amp;type=E
# PUBCON    Title: Spectrum and Energy Levels of Eight-Times Ionized Rubidium (Rb IX)
# PUBCON  Authors: S. Goldsmith, J. Reader and N. Acquista
# PUBCON  Journal: J. Opt. Soc. Am. B 1, 631–634 (1984)
# PUBCON      DOI: https://doi.org/10.1364/JOSAB.1.000631
#
# PUB     Refcode: L6335 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6335&comment_code=&amp;element=F&amp;spectr_charge=7&amp;ref=6335&amp;type=E
# PUBCON    Title: The Spectrum of Six Times Ionized Fluorine
# PUBCON  Authors: L. Engström
# PUBCON  Journal: Phys. Scr. 29, 113–118 (1984)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/29/2/004
#
# PUB     Refcode: L6347 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6347&comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=6347&amp;type=E
# PUBCON    Title: Odd-Parity Rydberg Levels in Neutral Barium
# PUBCON  Authors: B. H. Post, W. Vassen, W. Hogervorst, M. Aymar and O. Robaux
# PUBCON  Journal: J. Phys. B 18, 187–206 (1985)
# PUBCON      DOI: https://doi.org/10.1088/0022-3700/18/2/007
#
# PUB     Refcode: L6356 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6356&comment_code=&amp;element=Cl&amp;spectr_charge=7&amp;ref=6356&amp;type=E
# PUBCON    Title: The Spectrum and Term System of Cl VII
# PUBCON  Authors: C. Jupén, B. Fremberg and B. C. Fawcett
# PUBCON  Journal: Phys. Scr. 30, 260–266 (1984)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/30/4/008
#
# PUB     Refcode: L6378 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6378&comment_code=&amp;element=Sr&amp;spectr_charge=5&amp;ref=6378&amp;type=E
# PUBCON    Title: Spectrum of Sr V
# PUBCON  Authors: W. Persson and C.-G. Wahlström
# PUBCON  Journal: Phys. Scr. 30, 169–185 (1984)
# PUBCON      DOI: https://doi.org/10.1088/0031-8949/30/3/003
#
# PUB     Refcode: L6389 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=6389&comment_code=&amp;element=Zn&amp;spectr_charge=4&amp;ref=6389&amp;type=E
# PUBCON    Title: Zn IV Spectrum in the 200–500 Å Wavelength Region
