 ================================================
       I  NZ  NE  ISLP  ILV        E(RYD)      NP
 ================================================
       1   3   2   100    1  -5.53159E+00      55
  9.572810E-01 3.566E-02
  1.009870E+00 3.181E-02
  1.065280E+00 2.837E-02
  1.123660E+00 2.531E-02
      11   3   2   111    1  -9.85976E-01      60
  9.529180E-01 3.628E+00
  9.611830E-01 3.531E+00
  9.694470E-01 3.437E+00
  9.777110E-01 3.347E+00
  9.859360E-01 3.260E+00
  1.024400E+00 2.886E+00
  1.064350E+00 2.554E+00
  1.105820E+00 2.260E+00
  1.148860E+00 2.000E+00
  1.193490E+00 1.769E+00
  1.239760E+00 1.564E+00
  1.287710E+00 1.382E+00
  1.337370E+00 1.222E+00
  1.388790E+00 1.080E+00
  1.441980E+00 9.536E-01
  1.497000E+00 8.422E-01
  1.553880E+00 7.436E-01
  1.612640E+00 6.563E-01
  1.673320E+00 5.792E-01
  1.735950E+00 5.110E-01
  1.800570E+00 4.507E-01
  1.867190E+00 3.974E-01
  1.935860E+00 3.503E-01
  2.006580E+00 3.088E-01
  2.079410E+00 2.721E-01
  2.154350E+00 2.397E-01
  2.231430E+00 2.111E-01
  2.310680E+00 1.859E-01
  2.392120E+00 1.636E-01
  2.475780E+00 1.440E-01
  2.561660E+00 1.267E-01
  2.649810E+00 1.115E-01
  2.740230E+00 9.806E-02
  2.832940E+00 8.624E-02
  2.927970E+00 7.582E-02
  3.025330E+00 6.665E-02
  3.125040E+00 5.858E-02
  3.227120E+00 5.148E-02
  3.335560E+00 4.595E-02
  3.447039E+00 4.040E-02
  3.561628E+00 3.551E-02
  3.679403E+00 3.122E-02
  3.800434E+00 2.744E-02
  3.924800E+00 2.412E-02
  4.052577E+00 2.120E-02
  4.183848E+00 1.863E-02
  4.318692E+00 1.637E-02
  4.457190E+00 1.439E-02
  4.599425E+00 1.264E-02
  4.745491E+00 1.111E-02
  4.895465E+00 9.763E-03
  5.049443E+00 8.578E-03
  5.207515E+00 7.537E-03
  5.369771E+00 6.622E-03
  5.536306E+00 5.818E-03
  5.707217E+00 5.111E-03
  5.882603E+00 4.490E-03
  6.062563E+00 3.944E-03
  6.247200E+00 3.465E-03
  6.436619E+00 3.043E-03
      12   3   2   111    2  -4.40172E-01      61
  4.071150E-01 7.982E+00
  4.153790E-01 7.596E+00
  4.236440E-01 7.235E+00
  4.319080E-01 6.897E+00
  4.401320E-01 6.581E+00
  4.615580E-01 5.839E+00
  4.839050E-01 5.180E+00
  5.072040E-01 4.594E+00
  5.314860E-01 4.074E+00
  5.567810E-01 3.612E+00
  5.831240E-01 3.202E+00
  6.105450E-01 2.838E+00
  6.390790E-01 2.514E+00
  6.687580E-01 2.228E+00
  6.996180E-01 1.973E+00
  7.316940E-01 1.747E+00
  7.650200E-01 1.547E+00
  7.996320E-01 1.370E+00
  8.355680E-01 1.212E+00
  8.728640E-01 1.073E+00
  9.115570E-01 9.494E-01
  9.516870E-01 8.399E-01
  9.932910E-01 7.429E-01
  1.036410E+00 6.570E-01
  1.081080E+00 5.810E-01
  1.127350E+00 5.136E-01
  1.175250E+00 4.540E-01
  1.224830E+00 4.013E-01
  1.276120E+00 3.546E-01
  1.329180E+00 3.133E-01
  1.384050E+00 2.768E-01
  1.440760E+00 2.445E-01
  1.499360E+00 2.159E-01
  1.559910E+00 1.906E-01
  1.622430E+00 1.683E-01
  1.686990E+00 1.486E-01
  1.753620E+00 1.312E-01
  1.822380E+00 1.157E-01
  1.893310E+00 1.021E-01
  1.966460E+00 9.011E-02
  2.041880E+00 7.949E-02
