SEQ='NE'     NUCCHG=12                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  43072608.1  NPRNT= 114
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
                                                                          9.434E+12   5.184E+13   1.035E+14   1.445E+13   1.584E+11   4.533E+13
                                                                          1.393E+08   2.072E+09   3.756E+09   1.651E+08   8.348E+08   3.711E+06
                                                                          1.730E+06   1.334E+07   1.197E+07   7.589E+05   2.480E+07   1.156E+07
                                                                          4.412E+04   8.017E+08   2.661E+09   3.925E+08   7.701E+08   1.656E+10
                                                                          5.191E+12   3.714E+12   6.460E+11   2.017E+00   3.080E+00   1.047E+13
                                                                          1.141E+13   2.862E+11   8.875E+10   2.943E+01   5.678E+11   6.066E+01
                                                                          4.259E+12   1.159E+12   4.576E+12   1.745E+12   2.343E+11   9.476E+11
                                                                          7.834E+10   2.098E+11   2.716E+10   5.731E+10   5.445E+10   4.474E+10
                                                                          3.879E+12   1.983E+13   5.445E+13   1.595E+02   3.524E+13   3.694E+12
                                                                          7.317E+05   1.526E+11   3.036E+10   3.587E+13   3.151E+05   0.000E+00
    17    34  3  -1    9.246449E+01   2.439E+12
    18    34  3  -1    9.245895E+01   2.686E+11
    21    34  3  -1    9.244687E+01   4.139E+12
    23    34  3  -1    9.243583E+01   2.238E+12
    24    34  3  -1    9.242332E+01   1.210E+12
    26    34  3  -1    9.242026E+01   3.173E+11
    27    34  3  -1    9.241046E+01   1.206E+12
     5    35  3  -1    9.335165E+01   1.213E+09   1.772E+13   6.231E+14   1.689E+10   1.070E+10   8.482E+10   1.391E+07   3.688E+07   3.345E+07
                                                                          2.976E+09   2.763E+09   2.429E+10   6.890E+10   8.425E+08   1.671E+09
                                                                          3.309E+08   1.011E+09   5.457E+09   2.556E+09   7.296E+08   3.834E+09
                                                                          3.939E+08   8.046E+07   7.966E+06   1.026E+09   1.207E+09   1.199E+11
                                                                          4.756E+10   2.256E+08   7.683E+09   4.888E+08   6.851E+08   8.110E+08
                                                                          1.833E+10   8.672E+10   9.819E+10   2.519E+10   1.287E+09   1.776E+11
                                                                          5.772E+10   3.237E+10   4.161E+10   2.272E+10   2.828E+10   3.387E+10
                                                                          4.174E+09   1.129E+12   4.192E+11   4.686E+11   2.008E+11   2.023E+09
                                                                          4.824E+09   1.361E+14   7.384E+11   2.241E+13   3.456E+13   2.405E+12
                                                                          9.780E+12   5.162E+13   1.029E+14   1.490E+13   4.237E+11   4.506E+13
                                                                          8.449E+08   2.717E+09   4.921E+08   3.562E+09   2.203E+08   5.026E+06
                                                                          2.077E+06   1.655E+07   7.482E+06   8.067E+05   2.366E+07   1.291E+07
                                                                          1.755E+05   8.187E+08   2.653E+09   3.869E+08   7.784E+08   1.661E+10
                                                                          5.913E+11   3.108E+12   1.705E+12   6.790E+00   1.082E+13   4.169E+12
                                                                          4.579E+11   1.419E+11   7.690E+09   3.420E+12   1.742E+11   1.865E+12
                                                                          6.392E+11   5.997E+12   2.874E+12   3.116E+11   4.378E+12   5.977E+11
                                                                          4.230E+12   2.087E+11   2.825E+10   5.714E+10   5.469E+10   4.563E+10
                                                                          3.956E+12   1.898E+13   5.481E+13   2.927E+11   3.502E+13   3.940E+12
                                                                          1.005E+07   1.456E+11   3.086E+10   3.566E+13   2.102E+11   0.000E+00
    17    35  3  -1    9.246450E+01   1.855E+12
    18    35  3  -1    9.245895E+01   7.618E+11
    20    35  3  -1    9.245522E+01   5.751E+12
    21    35  3  -1    9.244688E+01   7.690E+11
    22    35  3  -1    9.244523E+01   1.442E+11
    23    35  3  -1    9.243583E+01   1.385E+09
    24    35  3  -1    9.242333E+01   4.355E+12
    25    35  3  -1    9.242195E+01   4.886E+10
    26    35  3  -1    9.242027E+01   6.262E+09
    27    35  3  -1    9.241046E+01   3.985E+12
    18    36  3  -1    9.245907E+01   3.017E+12   1.773E+13   6.231E+14   1.891E+10   1.909E+10   1.067E+11   5.539E+07   4.026E+06   6.229E+07
                                                                          3.018E+09   5.582E+08   7.907E+10   1.681E+10   2.957E+09   3.397E+08
                                                                          6.461E+03   9.181E+09   2.295E+09   4.921E+08   4.686E+03   2.229E+09
                                                                          2.242E+08   3.138E+04   4.261E+06   3.004E+05   2.631E+07   1.235E+11
                                                                          1.883E+09   4.440E+10   5.955E+08   7.630E+09   1.877E+07   1.924E+07
                                                                          8.920E+10   3.989E+10   5.176E+08   9.695E+09   2.197E+11   1.671E+10
                                                                          2.979E+09   1.132E+10   3.326E+10   1.366E+11   1.715E+10   9.935E+10
                                                                          2.977E+10   8.758E+10   2.994E+11   3.747E+11   7.002E+11   9.326E+09
                                                                          4.631E+07   9.582E+12   1.260E+14   3.465E+13   1.586E+12   2.296E+13
                                                                          6.851E+13   1.481E+13   6.628E+12   9.124E+13   4.545E+13   8.789E+10
                                                                          4.951E+09   4.843E+08   1.177E+04   1.103E+09   2.954E+07   7.457E+06
                                                                          1.297E+07   1.447E+07   2.350E+06   5.359E+05   8.934E+07   7.862E+06
                                                                          6.372E+06   2.503E+09   1.378E+07   9.761E+08   5.860E+07   1.544E+10
                                                                          7.742E+02   7.045E+11   6.247E+12   1.440E+13   1.975E+12   4.030E+11
                                                                          2.350E+07   1.293E+11   2.147E+07   4.316E+12   6.004E+11   9.890E+12
                                                                          7.059E+05   2.854E+12   7.433E+11   8.042E+10   2.363E+12   7.101E+06
                                                                          6.500E+11   1.554E+10   2.144E+11   2.679E+10   9.339E+10   4.370E+10
                                                                          2.344E+13   6.561E+06   2.475E+12   5.226E+13   2.540E+12   3.640E+13
                                                                          7.296E+05   2.136E+06   1.813E+11   1.845E+05   3.587E+13   0.000E+00
    19    36  3  -1    9.245783E+01   5.948E+12
    20    36  3  -1    9.245534E+01   1.603E+11
    21    36  3  -1    9.244700E+01   9.200E+10
    22    36  3  -1    9.244535E+01   1.780E+12
    24    36  3  -1    9.242345E+01   2.969E+11
    25    36  3  -1    9.242207E+01   3.956E+12
    26    36  3  -1    9.242039E+01   2.454E+12
     5    37  3  -1    9.335178E+01   4.174E+09   1.771E+13   6.231E+14   1.569E+10   8.021E+08   6.158E+10   5.471E+07   4.177E+06   5.901E+07
                                                                          3.014E+09   5.759E+08   7.877E+10   1.712E+10   4.206E+08   5.346E+08
                                                                          9.680E+07   2.046E+08   8.745E+08   7.081E+08   3.270E+08   4.724E+09
                                                                          6.512E+09   1.298E+08   1.212E+07   1.129E+09   3.251E+09   1.210E+11
                                                                          2.546E+09   4.670E+10   8.390E+08   9.453E+09   8.128E+08   1.885E+09
                                                                          8.878E+10   4.017E+10   1.094E+09   9.785E+09   2.184E+11   1.766E+10
                                                                          3.304E+09   1.150E+10   3.331E+10   1.360E+11   1.722E+10   9.896E+10
                                                                          2.961E+10   9.372E+10   3.001E+11   3.754E+11   6.973E+11   4.691E+09
                                                                          3.595E+08   1.033E+13   1.253E+14   3.458E+13   1.796E+12   2.287E+13
                                                                          6.816E+13   1.503E+13   7.195E+12   9.079E+13   4.518E+13   3.529E+11
                                                                          4.026E+08   1.097E+09   1.967E+08   3.974E+09   4.117E+09   6.063E+06
                                                                          1.125E+07   1.748E+07   1.954E+06   4.672E+05   9.088E+07   7.940E+06
                                                                          5.578E+06   2.464E+09   3.115E+07   9.954E+08   6.678E+07   1.555E+10
                                                                          3.181E+11   1.725E+12   1.244E+12   3.292E+00   2.547E+12   1.093E+12
                                                                          6.638E+11   3.227E+10   1.860E+11   6.676E+12   1.076E+13   4.347E+11
                                                                          7.940E+11   1.418E+12   1.362E+12   6.569E+12   4.295E+12   2.759E+12
                                                                          2.711E+12   1.667E+10   2.133E+11   2.699E+10   9.320E+10   4.553E+10
                                                                          2.283E+13   7.445E+10   2.838E+12   5.160E+13   2.838E+12   3.673E+13
                                                                          1.989E+07   4.077E+08   1.705E+11   2.102E+11   3.566E+13   0.000E+00
    17    37  3  -1    9.246463E+01   1.565E+12
    18    37  3  -1    9.245909E+01   1.816E+12
    20    37  3  -1    9.245535E+01   3.642E+10
    21    37  3  -1    9.244701E+01   9.203E+11
    22    37  3  -1    9.244536E+01   3.996E+12
    23    37  3  -1    9.243597E+01   3.613E+12
    24    37  3  -1    9.242346E+01   5.110E+10
    25    37  3  -1    9.242208E+01   1.912E+12
    26    37  3  -1    9.242040E+01   3.104E+12
    27    37  3  -1    9.241060E+01   6.439E+11

   NRSLMX=   6    NVMAX=   3    LVMAX=  -1

C--------------------------------------------------------------------------------------------------------------
C
C                                                                            
C
C--------------------------------------------------------------------------------------------------------------
