SEQ='MG'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63076954.8  NPRNT=   5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P6 3S1         (2)0( 0.5)        0.0 
     2          2S2 2P6 3P1         (2)1( 0.5)    69764.0 
     3          2S2 2P6 3P1         (2)1( 1.5)    70231.5 
     4          2S2 2P6 3D1         (2)2( 1.5)   158402.6 
     5          2S2 2P6 3D1         (2)2( 2.5)   158438.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  63342701.4 NLVL=   981
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   297   724    2S2 2P5 3P2 3D1     (5)2( 4.0)  1058394.5*
   298   725    2S2 2P5 3P2 3D1     (3)2( 2.0)  1060131.4*
   299   726    2S2 2P5 3P2 3D1     (3)2( 1.0)  1060253.5*
   300   727    2S2 2P5 3S1 3D2     (3)1( 0.0)  1060438.8*
   301   728    2S2 2P5 3P2 3D1     (3)2( 3.0)  1060758.7*
   302   729    2S2 2P5 3P2 3D1     (3)2( 1.0)  1060938.2*
   303   730    2S2 2P5 3D3         (3)1( 2.0)  1061052.5*
   304   731    2S2 2P5 3P2 3D1     (3)4( 3.0)  1061911.1*
   305   732    2S2 2P5 3P2 3D1     (1)2( 2.0)  1062623.6*
   306   733    2S2 2P5 3P2 3D1     (5)0( 2.0)  1062683.0*
   307   734    2S2 2P5 3P2 3D1     (3)4( 4.0)  1062838.0*
   308   736    2S2 2P5 3P2 3D1     (3)3( 4.0)  1063285.6*
   309   737    2S2 2P5 3P2 3D1     (3)3( 3.0)  1064175.4*
   310   738    2S2 2P5 3P2 3D1     (1)4( 4.0)  1064920.9*
   311   739    2S2 2P5 3P2 3D1     (3)2( 2.0)  1065684.9*
   312   740    2S2 2P5 3P2 3D1     (3)2( 3.0)  1065695.7*
   313   741    2S2 2P5 3P2 3D1     (1)3( 3.0)  1065947.9*
   314   742    2S2 2P5 3P2 3D1     (5)2( 4.0)  1066215.9*
   315   743    2S2 2P5 3P2 3D1     (3)2( 1.0)  1066405.6*
   316   744    2S2 2P5 3P2 3D1     (5)1( 3.0)  1066625.8*
   317   745    2S2 2P5 3P2 3D1     (3)3( 2.0)  1067175.7*
   318   746    2S2 2P5 3P2 3D1     (5)2( 2.0)  1067746.2*
   319   747    2S2 2P5 3P2 3D1     (5)1( 1.0)  1068477.3*
   320   748    2S2 2P5 3P2 3D1     (5)2( 3.0)  1068557.3*
   321   749    2S2 2P5 3P2 3D1     (5)2( 0.0)  1069539.7*
   322   750    2S2 2P5 3P2 3D1     (1)2( 2.0)  1069654.5*
   323   751    2S2 2P5 3P2 3D1     (1)3( 3.0)  1069790.5*
   324   752    2S2 2P5 3P2 3D1     (5)2( 1.0)  1069970.4*
   325   753    2S2 2P5 3P2 3D1     (5)1( 2.0)  1070242.3*
   326   754    2S2 2P5 3P2 3D1     (1)1( 1.0)  1071092.8*
   327   755    2S2 2P5 3P2 3D1     (3)1( 0.0)  1072140.7*
   328   756    2S2 2P5 3P2 3D1     (3)1( 2.0)  1072672.9*
   329   757    2S2 2P5 3P2 3D1     (3)1( 1.0)  1072736.2*
   330   758    2S2 2P5 3S1 3D2     (5)2( 0.0)  1073886.1*
   331   759    2S2 2P5 3P2 3D1     (3)2( 2.0)  1073908.1*
   332   760    2S2 2P5 3S1 3D2     (5)2( 1.0)  1073990.4*
   333   761    2S2 2P5 3P2 3D1     (3)2( 3.0)  1074099.0*
   334   762    2S2 2P5 3S1 3D2     (5)2( 2.0)  1074291.4*
   335   763    2S2 2P5 3P2 3D1     (3)2( 1.0)  1074357.6*
   336   764    2S2 2P5 3S1 3D2     (5)2( 3.0)  1074712.4*
   337   765    2S2 2P5 3S1 3D2     (5)2( 4.0)  1075349.0*
   338   767    2S2 2P5 3P2 3D1     (3)1( 2.0)  1076169.0*
   339   768    2S2 2P5 3P2 3D1     (3)0( 1.0)  1076432.2*
   340   770    2S2 2P5 3P2 3D1     (3)1( 1.0)  1076760.3*
   341   771    2S2 2P5 3P2 3D1     (3)1( 0.0)  1076772.1*
   342   772    2S2 2P5 3S1 3D2     (5)4( 4.0)  1077269.7*
   343   184    2S2 2P5 3S1 3P1 3D1 (1)2( 2.0)  1077873.6*
   344   773    2S2 2P5 3S1 3D2     (5)4( 3.0)  1077892.6*
   345   774    2S2 2P5 3P2 3D1     (3)3( 4.0)  1078075.5*
   346   775    2S2 2P5 3P2 3D1     (3)3( 3.0)  1078459.1*
   347   776    2S2 2P5 3S1 3D2     (5)4( 2.0)  1078542.7*
   348   777    2S2 2P5 3P2 3D1     (3)3( 2.0)  1078673.3*
   349   779    2S2 2P5 3S1 3D2     (5)3( 1.0)  1079326.0*
   350   780    2S2 2P5 3S1 3D2     (5)3( 4.0)  1079801.9*
   351   781    2S2 2P5 3P2 3D1     (3)1( 2.0)  1080028.0*
   352   782    2S2 2P5 3S1 3D2     (5)3( 3.0)  1080202.8*
   353   783    2S2 2P5 3S1 3D2     (5)3( 2.0)  1080297.4*
   354   784    2S2 2P5 3P2 3D1     (3)1( 1.0)  1080438.9*
   355   785    2S2 2P5 3P2 3D1     (3)1( 0.0)  1080456.1*
   356   786    2S2 2P5 3S1 3D2     (1)1( 1.0)  1083010.0*
   357   787    2S2 2P5 3S1 3D2     (5)1( 3.0)  1083364.3*
   358   788    2S2 2P5 3S1 3D2     (3)1( 1.0)  1083636.0*
   359   789    2S2 2P5 3P2 3D1     (1)0( 0.0)  1083940.5*
   360   790    2S2 2P5 3S1 3D2     (3)4( 3.0)  1084039.4*
   361   791    2S2 2P5 3P2 3D1     (3)1( 2.0)  1084181.3*
   362   792    2S2 2P5 3S1 3D2     (5)1( 2.0)  1084384.7*
   363   793    2S2 2P5 3S1 3D2     (3)4( 4.0)  1085009.4*
   364   794    2S2 2P5 3P2 3D1     (3)1( 0.0)  1085123.6*
   365   795    2S2 2P5 3S1 3D2     (5)1( 1.0)  1085283.3*
   366   796    2S2 2P5 3P2 3D1     (1)2( 2.0)  1085321.0*
   367   798    2S2 2P5 3S1 3D2     (3)3( 3.0)  1085530.4*
   368   799    2S2 2P5 3P2 3D1     (3)3( 4.0)  1085569.7*
   369   800    2S2 2P5 3S1 3D2     (3)0( 1.0)  1086288.5*
   370   801    2S2 2P5 3P2 3D1     (1)1( 1.0)  1086545.7*
   371   802    2S2 2P5 3P2 3D1     (3)2( 3.0)  1086565.5*
   372   803    2S2 2P5 3S1 3D2     (3)3( 2.0)  1086914.9*
   373   804    2S2 2P5 3P2 3D1     (3)3( 3.0)  1087702.6*
   374   805    2S2 2P5 3P2 3D1     (3)2( 2.0)  1087816.3*
   375   806    2S2 2P5 3S1 3D2     (5)2( 4.0)  1088007.3*
   376   807    2S2 2P5 3P2 3D1     (3)2( 1.0)  1088066.2*
   377   810    2S2 2P5 3S1 3D2     (3)3( 3.0)  1088608.7*
   378   811    2S2 2P5 3S1 3D2     (3)2( 2.0)  1088610.3*
   379   812    2S2 2P5 3P2 3D1     (3)2( 1.0)  1088696.9*
   380   813    2S2 2P5 3S1 3D2     (5)2( 3.0)  1089060.4*
   381   814    2S2 2P5 3S1 3D2     (3)3( 4.0)  1089484.4*
   382   815    2S2 2P5 3P2 3D1     (3)3( 2.0)  1089869.2*
   383   816    2S2 2P5 3P2 3D1     (3)4( 3.0)  1090173.2*
   384   817    2S2 2P5 3S1 3D2     (5)2( 2.0)  1090260.6*
   385   818    2S2 2P5 3S1 3D2     (5)2( 1.0)  1090880.2*
   386   819    2S2 2P5 3S1 3D2     (3)2( 3.0)  1091196.0*
   387   820    2S2 2P5 3S1 3D2     (5)2( 0.0)  1091305.3*
   388   821    2S2 2P5 3P2 3D1     (1)3( 3.0)  1091838.5*
   389   822    2S2 2P5 3S1 3D2     (3)2( 2.0)  1091936.2*
   390   823    2S2 2P5 3S1 3D2     (3)2( 1.0)  1092190.1*
   391   824    2S2 2P5 3P2 3D1     (1)4( 4.0)  1093129.6*
   392   825    2S2 2P5 3S1 3D2     (5)0( 2.0)  1093224.6*
   393   826    2S2 2P5 3P2 3D1     (1)2( 2.0)  1093260.0*
   394   827    2S2 2P5 3P2 3D1     (3)1( 1.0)  1094365.0*
   395   828    2S2 2P5 3P2 3D1     (3)1( 2.0)  1094432.6*
   396   829    2S2 2P5 3P2 3D1     (3)1( 0.0)  1094466.2*
   397   830    2S2 2P5 3S1 3D2     (3)2( 1.0)  1095569.5*
   398   831    2S2 2P5 3S1 3D2     (3)2( 2.0)  1096750.8*
   399   832    2S2 2P5 3S1 3D2     (3)1( 0.0)  1097388.8*
   400   833    2S2 2P5 3S1 3D2     (3)1( 1.0)  1097578.4*
   401   834    2S2 2P5 3S1 3D2     (3)3( 4.0)  1097598.7*
   402   835    2S2 2P5 3S1 3D2     (3)3( 3.0)  1097774.9*
   403   836    2S2 2P5 3S1 3D2     (3)3( 2.0)  1097837.6*
   404   837    2S2 2P5 3S1 3D2     (3)2( 3.0)  1098116.6*
   405   838    2S2 2P5 3S1 3D2     (3)1( 2.0)  1099131.1*
   406   839    2S2 2P5 3S1 3D2     (3)0( 1.0)  1100417.4*
   407   840    2S2 2P5 3S1 3D2     (3)2( 1.0)  1101924.6*
   408   841    2S2 2P5 3P2 3D1     (1)3( 3.0)  1102152.3*
   409   842    2S2 2P5 3P2 3D1     (3)2( 2.0)  1102416.3*
   410   843    2S2 2P5 3P2 3D1     (3)2( 3.0)  1103671.0*
   411   844    2S2 2P5 3P2 3D1     (1)1( 1.0)  1104472.1*
   412   846    2S2 2P5 3S1 3D2     (3)3( 4.0)  1105936.2*
   413   848    2S2 2P5 3S1 3D2     (3)1( 0.0)  1107117.1*
   414   849    2S2 2P5 3P2 3D1     (3)3( 3.0)  1107612.3*
   415   850    2S2 2P5 3S1 3D2     (3)1( 1.0)  1107867.7*
   416   851    2S2 2P5 3P2 3D1     (1)2( 2.0)  1108034.2*
   417   853    2S2 2P5 3S1 3D2     (3)1( 2.0)  1109147.0*
   418   854    2S2 2P5 3P2 3D1     (3)1( 2.0)  1111034.3*
   419   856    2S2 2P5 3S1 3D2     (3)4( 3.0)  1112254.6*
   420   857    2S2 2P5 3P2 3D1     (3)3( 4.0)  1112537.6*
   421   858    2S2 2P5 3S1 3D2     (3)2( 3.0)  1113116.5*
   422   859    2S2 2P5 3P2 3D1     (3)2( 3.0)  1113644.2*
   423   861    2S2 2P5 3S1 3D2     (3)2( 1.0)  1114012.6*
   424   862    2S2 2P5 3S1 3D2     (3)2( 2.0)  1114197.3*
   425   863    2S2 2P5 3S1 3D2     (3)3( 2.0)  1116022.8*
   426   865    2S2 2P5 3S1 3D2     (1)3( 3.0)  1116149.3*
   427   866    2S2 2P5 3S1 3D2     (1)1( 1.0)  1116657.0*
   428   867    2S2 2P5 3P2 3D1     (1)2( 2.0)  1117895.8*
   429   868    2S2 2P5 3P2 3D1     (3)3( 3.0)  1118616.4*
   430   869    2S2 2P5 3P2 3D1     (3)3( 2.0)  1118743.2*
   431   870    2S2 2P5 3S1 3D2     (1)4( 4.0)  1118935.1*
   432   871    2S2 2P5 3P2 3D1     (3)2( 3.0)  1119916.1*
   433   872    2S2 2P5 3P2 3D1     (3)2( 2.0)  1120425.2*
   434   873    2S2 2P5 3P2 3D1     (3)2( 1.0)  1120959.7*
   435   874    2S2 2P5 3S1 3D2     (1)3( 3.0)  1121182.8*
   436   875    2S2 2P5 3P2 3D1     (3)3( 4.0)  1121422.3*
   437   876    2S2 2P5 3S1 3D2     (1)2( 2.0)  1124858.3*
   438   877    2S2 2P5 3P2 3D1     (3)1( 0.0)  1125007.5*
   439   878    2S2 2P5 3P2 3D1     (3)1( 1.0)  1125724.3*
   440   879    2S2 2P5 3S1 3D2     (3)1( 2.0)  1127189.2*
   441   185    2S2 2P5 3P1 3D2     (5)3( 1.0)  1127529.0*
   442   186    2S2 2P5 3P1 3D2     (5)3( 2.0)  1127828.7*
   443   187    2S2 2P5 3P1 3D2     (5)3( 3.0)  1128291.6*
   444   188    2S2 2P5 3P1 3D2     (5)3( 4.0)  1128938.6*
   445   189    2S2 2P5 3P1 3D2     (5)3( 5.0)  1129811.0*
   446   882    2S2 2P5 3S1 3D2     (1)3( 3.0)  1131678.5*
   447   883    2S2 2P5 3S1 3D2     (3)4( 4.0)  1133116.7*
   448   884    2S2 2P5 3S1 3D2     (3)1( 2.0)  1133690.8*
   449   885    2S2 2P5 3P2 3D1     (1)1( 1.0)  1134094.1*
   450   192    2S2 2P5 3P1 3D2     (5)5( 5.0)  1134137.3*
   451   886    2S2 2P5 3S1 3D2     (3)4( 3.0)  1134712.4*
   452   193    2S2 2P5 3P1 3D2     (5)5( 4.0)  1134794.1*
   453   194    2S2 2P5 3P1 3D2     (5)5( 3.0)  1135681.9*
   454   887    2S2 2P5 3P2 3D1     (3)3( 2.0)  1135814.6*
   455   888    2S2 2P5 3S1 3D2     (3)1( 1.0)  1136280.8*
   456   889    2S2 2P5 3S1 3D2     (3)3( 3.0)  1137003.0*
   457   890    2S2 2P5 3S1 3D2     (3)3( 4.0)  1137571.3*
   458   196    2S2 2P5 3P1 3D2     (3)5( 4.0)  1138298.0*
   459   197    2S2 2P5 3P1 3D2     (5)4( 5.0)  1138393.8*
   460   891    2S2 2P5 3S1 3D2     (3)1( 0.0)  1138457.2*
   461   198    2S2 2P5 3P1 3D2     (5)4( 2.0)  1138903.6*
   462   199    2S2 2P5 3P1 3D2     (5)4( 3.0)  1139232.1*
   463   200    2S2 2P5 3P1 3D2     (3)3( 4.0)  1139848.6*
   464   892    2S2 2P5 3S1 3D2     (1)2( 2.0)  1139886.0*
   465   201    2S2 2P5 3P1 3D2     (3)2( 1.0)  1140519.9*
   466   202    2S2 2P5 3P1 3D2     (5)1( 1.0)  1140581.8*
   467   203    2S2 2P5 3P1 3D2     (3)2( 2.0)  1140723.5*
   468   204    2S2 2P5 3P1 3D2     (5)1( 2.0)  1140850.2*
   469   205    2S2 2P5 3P1 3D2     (3)2( 3.0)  1141157.3*
   470   206    2S2 2P5 3P1 3D2     (5)1( 3.0)  1141264.0*
   471   207    2S2 2P5 3P1 3D2     (5)4( 4.0)  1141287.3*
   472   208    2S2 2P5 3P1 3D2     (3)5( 5.0)  1141726.2*
   473   209    2S2 2P5 3P1 3D2     (3)3( 3.0)  1141999.5*
   474   210    2S2 2P5 3P1 3D2     (3)3( 2.0)  1142485.9*
   475   893    2S2 2P5 3P2 3D1     (3)2( 1.0)  1143072.5*
   476   894    2S2 2P5 3S1 3D2     (1)2( 2.0)  1144020.6*
   477   212    2S2 2P5 3P1 3D2     (3)4( 3.0)  1144109.3*
   478   895    2S2 2P5 3S1 3D2     (3)2( 3.0)  1144189.4*
   479   213    2S2 2P5 3P1 3D2     (3)4( 5.0)  1144272.3*
   480   214    2S2 2P5 3P1 3D2     (3)4( 4.0)  1144337.8*
   481   896    2S2 2P5 3S1 3D2     (1)1( 1.0)  1144356.0*
   482   897    2S2 2P5 3P2 3D1     (3)2( 2.0)  1144885.2*
   483   215    2S2 2P5 3P1 3D2     (3)1( 0.0)  1145551.1*
   484   216    2S2 2P5 3P1 3D2     (3)4( 5.0)  1145689.3*
   485   217    2S2 2P5 3P1 3D2     (3)1( 1.0)  1145968.8*
   486   218    2S2 2P5 3P1 3D2     (3)4( 4.0)  1146186.0*
   487   898    2S2 2P5 3S1 3D2     (3)2( 3.0)  1146810.9*
   488   899    2S2 2P5 3P2 3D1     (3)1( 2.0)  1146819.1*
   489   900    2S2 2P5 3S1 3D2     (1)0( 0.0)  1146953.0*
   490   219    2S2 2P5 3P1 3D2     (3)1( 2.0)  1147049.9*
   491   220    2S2 2P5 3P1 3D2     (1)3( 3.0)  1147050.7*
   492   901    2S2 2P5 3P2 3D1     (3)1( 1.0)  1147701.5*
   493   221    2S2 2P5 3P1 3D2     (3)3( 3.0)  1148125.4*
   494   222    2S2 2P5 3P1 3D2     (3)3( 4.0)  1148290.6*
   495   223    2S2 2P5 3P1 3D2     (1)1( 1.0)  1148295.4*
   496   224    2S2 2P5 3P1 3D2     (5)2( 4.0)  1148918.8*
   497   225    2S2 2P5 3P1 3D2     (5)2( 3.0)  1149396.5*
   498   902    2S2 2P5 3S1 3D2     (3)2( 1.0)  1149625.9*
   499   226    2S2 2P5 3P1 3D2     (5)2( 2.0)  1149812.6*
   500   227    2S2 2P5 3P1 3D2     (5)3( 5.0)  1149954.2*
   501   228    2S2 2P5 3P1 3D2     (3)4( 3.0)  1150147.0*
   502   903    2S2 2P5 3S1 3D2     (3)2( 2.0)  1150323.9*
   503   229    2S2 2P5 3P1 3D2     (5)2( 1.0)  1150381.6*
   504   230    2S2 2P5 3P1 3D2     (3)3( 2.0)  1150446.5*
   505   231    2S2 2P5 3P1 3D2     (5)3( 4.0)  1150623.8*
   506   232    2S2 2P5 3P1 3D2     (3)1( 2.0)  1150760.0*
   507   233    2S2 2P5 3P1 3D2     (5)2( 0.0)  1150859.2*
   508   234    2S2 2P5 3P1 3D2     (5)3( 3.0)  1151188.6*
   509   235    2S2 2P5 3P1 3D2     (1)4( 4.0)  1151192.9*
   510   904    2S2 2P5 3P2 3D1     (3)1( 0.0)  1151544.2*
   511   236    2S2 2P5 3P1 3D2     (5)3( 2.0)  1151592.1*
   512   237    2S2 2P5 3P1 3D2     (3)2( 1.0)  1151603.7*
   513   905    2S2 2P5 3P2 3D1     (3)0( 1.0)  1151817.9*
   514   238    2S2 2P5 3P1 3D2     (5)3( 1.0)  1151905.7*
   515   239    2S2 2P5 3P1 3D2     (3)2( 2.0)  1151925.4*
   516   240    2S2 2P5 3P1 3D2     (3)2( 3.0)  1152351.2*
   517   241    2S2 2P5 3P1 3D2     (1)2( 2.0)  1152717.2*
   518   242    2S2 2P5 3P1 3D2     (1)3( 3.0)  1152724.2*
   519   243    2S2 2P5 3P1 3D2     (5)3( 4.0)  1152804.0*
   520   244    2S2 2P5 3P1 3D2     (5)3( 5.0)  1152828.0*
   521   245    2S2 2P5 3P1 3D2     (5)3( 3.0)  1153049.9*
   522   246    2S2 2P5 3P1 3D2     (5)3( 2.0)  1153472.3*
   523   247    2S2 2P5 3P1 3D2     (3)1( 1.0)  1153928.3*
   524   248    2S2 2P5 3P1 3D2     (3)4( 4.0)  1154047.8*
   525   249    2S2 2P5 3P1 3D2     (3)4( 3.0)  1154082.7*
   526   250    2S2 2P5 3P1 3D2     (5)3( 1.0)  1154136.7*
   527   251    2S2 2P5 3P1 3D2     (3)4( 5.0)  1154154.8*
   528   252    2S2 2P5 3P1 3D2     (5)2( 0.0)  1154662.4*
   529   253    2S2 2P5 3P1 3D2     (3)3( 4.0)  1154831.9*
   530   254    2S2 2P5 3P1 3D2     (3)3( 3.0)  1155278.1*
   531   255    2S2 2P5 3P1 3D2     (5)2( 1.0)  1155340.0*
   532   256    2S2 2P5 3P1 3D2     (5)2( 2.0)  1155349.6*
   533   257    2S2 2P5 3P1 3D2     (3)3( 2.0)  1155695.6*
   534   258    2S2 2P5 3P1 3D2     (3)1( 0.0)  1155801.4*
   535   261    2S2 2P5 3P1 3D2     (3)3( 2.0)  1156333.9*
   536   262    2S2 2P5 3P1 3D2     (3)3( 3.0)  1156349.4*
   537   263    2S2 2P5 3P1 3D2     (5)4( 5.0)  1156647.4*
   538   264    2S2 2P5 3P1 3D2     (5)2( 4.0)  1156820.1*
   539   265    2S2 2P5 3P1 3D2     (3)5( 5.0)  1156943.7*
   540   266    2S2 2P5 3P1 3D2     (3)3( 3.0)  1157043.0*
   541   267    2S2 2P5 3P1 3D2     (5)4( 4.0)  1157358.5*
   542   906    2S2 2P5 3P2 3D1     (1)3( 3.0)  1157654.5*
   543   268    2S2 2P5 3P1 3D2     (5)0( 2.0)  1157890.2*
   544   269    2S2 2P5 3P1 3D2     (3)3( 4.0)  1158053.8*
   545   270    2S2 2P5 3P1 3D2     (5)4( 3.0)  1158314.4*
   546   271    2S2 2P5 3P1 3D2     (1)1( 1.0)  1158993.1*
   547   272    2S2 2P5 3P1 3D2     (3)3( 2.0)  1159084.4*
   548   273    2S2 2P5 3P1 3D2     (3)5( 4.0)  1159108.7*
   549   274    2S2 2P5 3P1 3D2     (3)3( 3.0)  1159362.7*
   550   276    2S2 2P5 3P1 3D2     (5)1( 3.0)  1159851.3*
   551   277    2S2 2P5 3P1 3D2     (3)2( 2.0)  1159884.6*
   552   278    2S2 2P5 3P1 3D2     (3)2( 1.0)  1159893.7*
   553   279    2S2 2P5 3P1 3D2     (5)1( 1.0)  1160203.3*
   554   280    2S2 2P5 3P1 3D2     (5)4( 2.0)  1160204.4*
   555   281    2S2 2P5 3P1 3D2     (3)3( 4.0)  1160441.4*
   556   283    2S2 2P5 3P1 3D2     (5)2( 3.0)  1160868.3*
   557   284    2S2 2P5 3P1 3D2     (5)2( 2.0)  1160909.8*
   558   285    2S2 2P5 3P1 3D2     (1)5( 5.0)  1160994.1*
   559   286    2S2 2P5 3P1 3D2     (1)3( 3.0)  1161151.2*
   560   287    2S2 2P5 3P1 3D2     (5)1( 2.0)  1161285.7*
   561   288    2S2 2P5 3P1 3D2     (5)2( 1.0)  1161333.3*
   562   289    2S2 2P5 3P1 3D2     (5)2( 4.0)  1161624.5*
   563   290    2S2 2P5 3P1 3D2     (3)4( 3.0)  1161665.8*
   564   291    2S2 2P5 3P1 3D2     (3)2( 3.0)  1161858.3*
   565   292    2S2 2P5 3P1 3D2     (3)6( 5.0)  1162431.2*
   566   293    2S2 2P5 3P1 3D2     (3)4( 4.0)  1162538.7*
   567   294    2S2 2P5 3P1 3D2     (5)2( 0.0)  1162627.5*
   568   295    2S2 2P5 3P1 3D2     (3)2( 1.0)  1163139.9*
   569   296    2S2 2P5 3P1 3D2     (3)4( 5.0)  1163470.9*
   570   297    2S2 2P5 3P1 3D2     (3)4( 4.0)  1163679.3*
   571   298    2S2 2P5 3P1 3D2     (3)0( 1.0)  1163841.2*
   572   299    2S2 2P5 3P1 3D2     (3)1( 2.0)  1163941.3*
   573   300    2S2 2P5 3P1 3D2     (3)1( 0.0)  1164124.3*
   574   301    2S2 2P5 3P1 3D2     (1)4( 4.0)  1164313.8*
   575   302    2S2 2P5 3P1 3D2     (3)4( 5.0)  1164486.6*
   576   303    2S2 2P5 3P1 3D2     (3)4( 3.0)  1164500.7*
   577   304    2S2 2P5 3P1 3D2     (3)1( 2.0)  1164752.6*
   578   305    2S2 2P5 3P1 3D2     (3)1( 1.0)  1164777.9*
   579   306    2S2 2P5 3P1 3D2     (3)2( 3.0)  1165156.5*
   580   907    2S2 2P5 3P2 3D1     (1)1( 1.0)  1165349.1*
   581   309    2S2 2P5 3P1 3D2     (5)1( 2.0)  1166546.9*
   582   310    2S2 2P5 3P1 3D2     (3)2( 3.0)  1166856.0*
   583   311    2S2 2P5 3P1 3D2     (5)1( 1.0)  1166885.6*
   584   312    2S2 2P5 3P1 3D2     (5)3( 4.0)  1167058.3*
   585   313    2S2 2P5 3P1 3D2     (1)2( 2.0)  1167176.6*
   586   314    2S2 2P5 3P1 3D2     (5)1( 3.0)  1167274.7*
   587   315    2S2 2P5 3P1 3D2     (3)2( 2.0)  1167585.8*
   588   316    2S2 2P5 3P1 3D2     (5)3( 3.0)  1167757.9*
   589   317    2S2 2P5 3P1 3D2     (3)2( 1.0)  1168125.9*
   590   318    2S2 2P5 3P1 3D2     (5)3( 2.0)  1168424.9*
   591   319    2S2 2P5 3P1 3D2     (5)3( 1.0)  1169503.4*
   592   320    2S2 2P5 3P1 3D2     (3)2( 3.0)  1169551.2*
   593   321    2S2 2P5 3P1 3D2     (3)3( 2.0)  1169852.4*
   594   322    2S2 2P5 3P1 3D2     (5)2( 4.0)  1170068.8*
   595   323    2S2 2P5 3P1 3D2     (3)2( 2.0)  1170376.2*
   596   324    2S2 2P5 3P1 3D2     (5)2( 3.0)  1170436.0*
   597   325    2S2 2P5 3P1 3D2     (3)1( 1.0)  1170496.2*
   598   326    2S2 2P5 3P1 3D2     (5)2( 0.0)  1170575.9*
   599   327    2S2 2P5 3P1 3D2     (3)5( 4.0)  1170734.1*
   600   328    2S2 2P5 3P1 3D2     (3)5( 5.0)  1170923.2*
   601   329    2S2 2P5 3P1 3D2     (3)2( 2.0)  1171345.6*
   602   331    2S2 2P5 3P1 3D2     (5)2( 1.0)  1171763.9*
   603   332    2S2 2P5 3P1 3D2     (5)2( 2.0)  1172431.1*
   604   333    2S2 2P5 3P1 3D2     (5)2( 3.0)  1172625.9*
   605   334    2S2 2P5 3P1 3D2     (3)2( 1.0)  1172715.5*
   606   335    2S2 2P5 3P1 3D2     (3)3( 4.0)  1172782.4*
   607   336    2S2 2P5 3P1 3D2     (3)1( 0.0)  1172888.9*
   608   337    2S2 2P5 3P1 3D2     (1)5( 5.0)  1172973.5*
   609   338    2S2 2P5 3P1 3D2     (3)0( 1.0)  1174601.3*
   610   339    2S2 2P5 3P1 3D2     (3)1( 2.0)  1175023.1*
   611   340    2S2 2P5 3P1 3D2     (3)1( 1.0)  1175704.5*
   612   341    2S2 2P5 3P1 3D2     (3)1( 0.0)  1176030.5*
   613   342    2S2 2P5 3P1 3D2     (3)2( 1.0)  1177254.3*
   614   343    2S2 2P5 3P1 3D2     (3)2( 2.0)  1177412.6*
   615   344    2S2 2P5 3P1 3D2     (3)2( 3.0)  1177527.0*
   616   345    2S2 2P5 3P1 3D2     (1)1( 1.0)  1177795.1*
   617   346    2S2 2P5 3P1 3D2     (3)3( 2.0)  1178750.9*
   618   347    2S2 2P5 3P1 3D2     (3)3( 4.0)  1178848.3*
   619   348    2S2 2P5 3P1 3D2     (3)3( 3.0)  1178916.6*
   620   349    2S2 2P5 3P1 3D2     (1)2( 2.0)  1179438.1*
   621   350    2S2 2P5 3P1 3D2     (3)0( 1.0)  1179456.7*
   622   351    2S2 2P5 3P1 3D2     (1)0( 0.0)  1179505.6*
   623   352    2S2 2P5 3P1 3D2     (5)1( 3.0)  1179818.8*
   624   353    2S2 2P5 3P1 3D2     (3)4( 5.0)  1180998.5*
   625   354    2S2 2P5 3P1 3D2     (3)2( 3.0)  1181176.1*
   626   355    2S2 2P5 3P1 3D2     (5)1( 2.0)  1181227.1*
   627   356    2S2 2P5 3P1 3D2     (3)2( 2.0)  1181418.3*
   628   357    2S2 2P5 3P1 3D2     (3)4( 4.0)  1181562.1*
   629   358    2S2 2P5 3P1 3D2     (3)2( 1.0)  1181564.5*
   630   359    2S2 2P5 3P1 3D2     (5)1( 1.0)  1182865.7*
   631   360    2S2 2P5 3P1 3D2     (3)4( 3.0)  1183132.0*
   632   361    2S2 2P5 3P1 3D2     (1)4( 4.0)  1183622.7*
   633   362    2S2 2P5 3P1 3D2     (3)1( 0.0)  1184761.2*
   634   363    2S2 2P5 3P1 3D2     (3)1( 2.0)  1185581.5*
   635   364    2S2 2P5 3P1 3D2     (3)1( 1.0)  1185794.4*
   636   365    2S2 2P5 3P1 3D2     (1)3( 3.0)  1186571.0*
   637   366    2S2 2P5 3P1 3D2     (3)3( 2.0)  1186657.3*
   638   367    2S2 2P5 3P1 3D2     (3)3( 4.0)  1187227.7*
   639   368    2S2 2P5 3P1 3D2     (3)3( 3.0)  1187328.5*
   640   369    2S2 2P5 3P1 3D2     (3)2( 3.0)  1188151.0*
   641   370    2S2 2P5 3P1 3D2     (3)2( 2.0)  1188585.1*
   642   371    2S2 2P5 3P1 3D2     (3)1( 1.0)  1189506.1*
   643   372    2S2 2P5 3P1 3D2     (1)2( 2.0)  1189548.4*
   644   373    2S2 2P5 3P1 3D2     (3)1( 0.0)  1189984.5*
   645   374    2S2 2P5 3P1 3D2     (3)1( 1.0)  1190687.1*
