SEQ='NA'     NUCCHG=30                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 344141809.7  NPRNT=   1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S2 2P6         (1)0( 0.0)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR= 350076010.1 NLVL=   196
   --------------------------
   INDX  IRSL   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
     1    59  3  -1    8.568757E+01   1.088E+12   1.155E+12   3.057E+14   3.057E+14
     4    59  3  -1    7.786412E+01   8.922E+08
     1    60  3  -1    8.584609E+01   2.637E+11   7.121E+11   6.003E+12   6.003E+12
     4    60  3  -1    7.802265E+01   5.201E+11
     5    60  3  -1    7.792755E+01   2.118E+10
     4    61  3  -1    7.810140E+01   4.447E+11   3.480E+11   3.491E+11   3.491E+11
     5    61  3  -1    7.800631E+01   2.627E+10
     1    62  3  -1    8.598263E+01   4.099E+11   6.279E+11   9.035E+13   9.035E+13
     4    62  3  -1    7.815919E+01   9.477E+10
     4    63  3  -1    7.817460E+01   6.366E+11   1.420E+12   1.283E+10   1.283E+10
     5    63  3  -1    7.807950E+01   9.700E+11
     1    64  3  -1    8.607042E+01   8.583E+11   1.161E+12   2.923E+14   2.923E+14
     4    64  3  -1    7.824697E+01   1.169E+11
     5    64  3  -1    7.815188E+01   3.757E+11
     5    65  3  -1    7.816142E+01   1.235E+12   9.502E+11   1.240E+12   1.240E+12
     2    66  3  -1    8.318760E+01   5.766E+09   1.356E+10   8.292E+08   8.292E+08
     3    66  3  -1    8.277882E+01   1.348E+09
     1    67  3  -1    8.639179E+01   4.795E+13   2.472E+13   7.176E+13   7.176E+13
     4    67  3  -1    7.856835E+01   2.144E+11
     5    67  3  -1    7.847325E+01   3.308E+11
     2    68  3  -1    8.331255E+01   7.251E+10   5.713E+10   5.353E+10   5.353E+10
     3    68  3  -1    8.290377E+01   1.523E+10
     3    69  3  -1    8.309591E+01   5.777E+10   4.588E+10   1.098E+10   1.098E+10
     1    70  3  -1    8.664315E+01   4.429E+13   4.534E+13   1.559E+12   1.559E+12
     4    70  3  -1    7.881970E+01   5.124E+11
     3    74  3  -1    8.333150E+01   1.997E+11   1.452E+11   8.367E+11   8.367E+11
